experiment,dataset_name,model_name,split_type,pred_length,avg_precision,avg_recall,avg_f1_score,avg_f05_score,avg_f2_score,avg_hit_score,max_days,max_items,large_basket_threshold
1vR,coop,top,20,11,0.025754434839608337,0.1840468679585399,0.0446681754478059,0.03719682868222162,0.04829574543006386,0.25146462370437134,0,2,10
1vR,coop,top,30,6,0.034147019959663384,0.13415397454621322,0.05348573813001102,0.04786595836877497,0.04933981103394832,0.18756519924890466,0,2,10
1vR,coop,top,20,12,0.02469130238846326,0.19220369535826948,0.04329244437401263,0.03577019182452775,0.04774161957915901,0.2607480847228481,0,2,10
1vR,coop,top,10,5,0.0339203187250996,0.10960159362549801,0.050817681654335034,0.04689846673910418,0.04422412912452753,0.15681274900398406,0,2,10
1vR,coop,top,10,2,0.04689243027888446,0.06055776892430279,0.05144754316069057,0.05809296148738379,0.03360159362549801,0.09011952191235059,0,2,10
1vR,coop,top,10,3,0.041062416998671976,0.07908366533864541,0.05277290836653387,0.05394772558119171,0.03904796398820303,0.11649402390438247,0,2,10
1vR,coop,top,10,7,0.029758679567444494,0.13406374501992033,0.04794504521596155,0.04207212945501171,0.046002005962165304,0.18868525896414343,0,2,10
1vR,coop,top,10,4,0.037270916334661355,0.09589641434262948,0.052541832669322705,0.0505319896883056,0.04260956175298805,0.13840637450199203,0,2,10
1vR,coop,top,20,14,0.02327818193523465,0.21194231635872016,0.04154896027811755,0.03388983816998265,0.047400864120107,0.28391167192429023,0,2,10
1vR,coop,top,20,4,0.03947724200090131,0.10328977016674178,0.0558810274898603,0.053590647615513076,0.0455610635421361,0.14754393871113114,0,2,10
1vR,coop,top,20,8,0.029434429923388912,0.15331230283911673,0.04867429200912752,0.04193438774993794,0.048595607862169383,0.21270842721946823,0,2,10
1vR,coop,top,10,8,0.028498007968127487,0.14697211155378487,0.04705217226332765,0.04058191476518169,0.04685450505669629,0.20589641434262948,0,2,10
1vR,coop,top,20,15,0.022538681087576968,0.21933303289770167,0.04050901117544809,0.03287571603602878,0.04684998317089791,0.2930148715637675,0,2,10
1vR,coop,top,30,15,0.022701910371428397,0.221468808679324,0.04081493436097576,0.03311678984424901,0.04722821304115247,0.29616106822449406,0,2,10
1vR,coop,top,10,9,0.027051571491810533,0.15717131474103585,0.04554225234703321,0.038740266971860705,0.04679361738566097,0.21888446215139443,0,2,10
1vR,coop,top,10,15,0.021648607037053236,0.20908366533864542,0.038866978398265015,0.03156702414072433,0.04487617480434541,0.28103585657370517,0,2,10
1vR,coop,top,10,19,0.019596291359961132,0.2396414342629482,0.0359400471728497,0.028739660229339728,0.043373701376951984,0.3164143426294821,0,2,10
1vR,coop,top,20,7,0.031216120517607658,0.14195583596214512,0.05037375623225105,0.04415318826718803,0.04845703192706346,0.1985579089680036,0,2,10
1vR,coop,top,20,17,0.021251756222993926,0.23433979269941416,0.03865228641680812,0.031098843746922584,0.04579740403805295,0.31077061739522305,0,2,10
1vR,coop,top,10,20,0.019097234954006014,0.24585657370517927,0.035166897347907046,0.028038115366877565,0.04281549252842615,0.32247011952191235,0,2,10
1vR,coop,top,10,16,0.0210612896399749,0.21665338645418328,0.03804686017833428,0.030762360924006523,0.04448070861418615,0.2904382470119522,0,2,10
1vR,coop,top,10,14,0.022338798651547646,0.20159362549800797,0.039824637956112054,0.03251063982770655,0.04534620923565145,0.27211155378486057,0,2,10
1vR,coop,top,20,19,0.020221531747349437,0.24867057232987833,0.03712440181119766,0.029666052739509244,0.04486364760675554,0.32762505633168093,0,2,10
1vR,coop,top,20,20,0.019865515523825338,0.2573681838666066,0.036621581813109524,0.02917600248193022,0.04465279062189147,0.33753943217665616,0,2,10
1vR,coop,top,20,16,0.02176768814781433,0.22582244254168543,0.03936868122643379,0.0318052924992988,0.04610912746559435,0.30076611086074806,0,2,10
1vR,coop,top,20,13,0.024075987104378263,0.20337990085624155,0.042620657095645824,0.03497185842284348,0.04785671609094983,0.2733663812528166,0,2,10
1vR,coop,top,20,18,0.020718041159681524,0.24136998648039656,0.037864986937826736,0.030357645862593777,0.045321870558463595,0.31933303289770165,0,2,10
1vR,coop,top,10,6,0.03173173970783531,0.12326693227091634,0.04959779927907418,0.04445281995560879,0.04560422048071451,0.1745019920318725,0,2,10
1vR,coop,top,10,10,0.025982071713147415,0.16772908366533865,0.044434682625917675,0.037376317582094185,0.04688153977496606,0.23171314741035856,0,2,10
1vR,coop,top,10,17,0.020618648440068638,0.2256175298804781,0.03745907715151482,0.030162138696900525,0.04430984919472112,0.3003187250996016,0,2,10
1vR,coop,top,10,18,0.019992134886440003,0.23195219123505975,0.036505604492443486,0.029285661603808046,0.043646254621963206,0.30749003984063744,0,2,10
1vR,coop,top,10,11,0.024983882651213325,0.17745019920318725,0.043290262636876166,0.03607356515193198,0.04673655580108713,0.24350597609561753,0,2,10
1vR,coop,top,10,12,0.02404581673306772,0.18669322709163347,0.042135030087221303,0.0348282936499482,0.046431198283787924,0.2548207171314741,0,2,10
1vR,coop,top,40,11,0.0267335797361907,0.19196817108044262,0.04638893784734888,0.03861602254155324,0.05020766416946159,0.2609722740271043,0,2,10
1vR,coop,top,40,8,0.03090575655849807,0.16138256869327366,0.0511248073351766,0.04403470384118518,0.05107463250413642,0.22317543205271664,0,2,10
1vR,coop,top,30,10,0.027081160025036514,0.1767682036302942,0.04638867287521574,0.03897561121001809,0.04907454323269052,0.24139369914458586,0,2,10
1vR,coop,top,30,2,0.05132484873774254,0.06827665345295222,0.0569754503094791,0.06385005911398567,0.03757563112872939,0.09920717713331942,0,2,10
1vR,coop,top,10,13,0.023074318112166713,0.19382470119521913,0.040810219439701506,0.033507531773822874,0.04576265397363357,0.26294820717131473,0,2,10
1vR,coop,top,30,16,0.022099034649890065,0.22976215313999582,0.03997919078612737,0.03229212311206886,0.0468454740544246,0.30607135405800123,0,2,10
1vR,coop,top,30,14,0.023539938050682874,0.2141143334028792,0.042017003964114334,0.03427136527453344,0.04792952023287928,0.2875026079699562,0,2,10
1vR,coop,top,40,14,0.023994245217669304,0.21832649508889718,0.04282324766285975,0.03493140719072207,0.04884772900438695,0.29230386671639935,0,2,10
1vR,coop,top,40,5,0.037921173691408676,0.1247668780305856,0.05702681420697086,0.05248897565197453,0.049901650423843626,0.175307720999627,0,2,10
1vR,coop,top,40,4,0.041184881263210245,0.10885241825189605,0.0584441957810104,0.05595171053625976,0.047805545194579135,0.154668655974139,0,2,10
1vR,coop,top,40,19,0.02101883490788097,0.2598532885739152,0.0385992022203962,0.03083794236349252,0.04668112352071938,0.3407932363545941,0,2,10
1vR,coop,top,40,15,0.023241742301794502,0.226905383563347,0.04178172574512833,0.033903091301541836,0.04834820794574873,0.30249906751212235,0,2,10
1vR,coop,top,40,7,0.03291948633239195,0.15075220688797714,0.053180425056590666,0.04657684382182445,0.05125335934735411,0.20912594802934228,0,2,10
1vR,coop,top,40,18,0.021479807472742488,0.25183389282605995,0.03927199572971964,0.031476853422253044,0.04705070386532525,0.3317170210120602,0,2,10
1vR,coop,top,30,4,0.0399019403296474,0.10499687043605258,0.05656165240976425,0.05419054748959879,0.046200187773836845,0.15032338827456707,0,2,10
1vR,coop,top,30,7,0.0321301898602128,0.14688086793240143,0.051892806639311964,0.04545709619632077,0.04998956812017524,0.20290006259127893,0,2,10
1vR,coop,top,30,17,0.021438221085991728,0.23696015021906947,0.03900278549492863,0.03137441492560824,0.046234687490685794,0.3135823075318172,0,2,10
1vR,coop,top,50,2,0.05176362803481448,0.0699343411207818,0.057820532396803584,0.064539115386573,0.038326462055275616,0.10016796457474424,0,2,10
1vR,coop,top,40,2,0.05134899912967798,0.06844461022006713,0.0570475361598077,0.06389821376766545,0.037647643913962456,0.09921671018276762,0,2,10
1vR,coop,top,50,18,0.02162816569596229,0.2542372881355932,0.03955382679735933,0.031696759919201054,0.047410323681510096,0.3345548938769278,0,2,10
1vR,coop,top,40,3,0.04562974014671142,0.09045132413278627,0.05915703095859754,0.06011780088617089,0.04419265926166337,0.12967798085291557,0,2,10
1vR,coop,top,40,6,0.03516929835467693,0.1383190351858759,0.05509671231416848,0.04930140355727822,0.05084128851379877,0.19358448340171577,0,2,10
1vR,coop,top,40,12,0.02563720004973268,0.20029839612085043,0.04496572680086293,0.03714372907957391,0.049623059707916105,0.27091881138878526,0,2,10
1vR,coop,top,40,10,0.027887604127813007,0.1823946288698247,0.04777701886989465,0.04013760216851527,0.05056361434578517,0.24903642919308716,0,2,10
1vR,coop,top,50,16,0.02263022707937962,0.23652466025347382,0.04095321642679568,0.033070975443856794,0.04802641624675523,0.3142464498396702,0,2,10
1vR,coop,top,40,20,0.02063504252876085,0.26868084048240704,0.03804961297256002,0.03030803834532573,0.04642538115868962,0.350366778565212,0,2,10
1vR,coop,top,40,17,0.022046207516949336,0.24393882879522566,0.04010523635957978,0.032263006442011674,0.0475440113784015,0.3223921422354843,0,2,10
1vR,coop,top,40,13,0.024642546313564582,0.2082556260101952,0.04362385511210576,0.03579478617657838,0.048986133919323896,0.28024369016536116,0,2,10
1vR,coop,top,50,3,0.045401333536926755,0.09154069323560848,0.05916933883035578,0.05991855144397516,0.04445211224872242,0.13009619789280807,0,2,10
1vR,coop,top,40,9,0.02909085885587191,0.17076961332836008,0.04904934677407634,0.041678843795100486,0.050526497001692816,0.23473828173567077,0,2,10
1vR,coop,top,50,4,0.041533058482211026,0.11062757672927165,0.059052272611594646,0.05645825286902056,0.04842342342342342,0.15666513971598717,0,2,10
1vR,coop,top,50,20,0.020826516589228454,0.27141548327989007,0.038408648578140095,0.03059079473575822,0.046872477804681185,0.35440525271033746,0,2,10
1vR,coop,top,50,9,0.029407131102046354,0.1741487249961826,0.04964039540310725,0.04214570671643264,0.05124487936053239,0.23896778134066268,0,2,10
1vR,coop,top,40,16,0.022583302250404075,0.2349869451697128,0.04085126943147436,0.03299850714994318,0.04786842835145707,0.3121969414397613,0,2,10
1vR,coop,top,50,11,0.026729569102450453,0.1927011757520232,0.046404292167004015,0.03861547619837965,0.050268823685416,0.2615666513971599,0,2,10
1vR,coop,top,50,13,0.02491110965687236,0.21216979691555962,0.04413372209982379,0.03619270053552113,0.04963590566780995,0.28492899679340356,0,2,10
1vR,coop,top,50,15,0.023231463909429994,0.22759199877843947,0.041778069195815955,0.0338915383757589,0.048375824142802365,0.3034051000152695,0,2,10
1vR,coop,top,60,6,0.034747787896402496,0.13950784731641155,0.05464057353226119,0.04876335832352107,0.05072106734575249,0.19279209455531873,0,2,10
1vR,coop,top,50,5,0.03728813559322034,0.12322491983508933,0.05612634426193748,0.05162679738950925,0.04917955765413392,0.17346159719041074,0,2,10
1vR,coop,top,60,9,0.02941128980171801,0.17564425498934316,0.04970143206919024,0.04216437231074876,0.051412777786058156,0.23832590583220306,0,2,10
1vR,coop,top,50,8,0.031247954976768536,0.16475797831730035,0.05176362803481448,0.04453992649406408,0.051841884257138496,0.22675217590471827,0,2,10
1vR,coop,top,50,6,0.03438183946658522,0.13673843334860283,0.0539722531247955,0.04822580076817364,0.049964007591126236,0.19041074973278363,0,2,10
1vR,coop,top,50,12,0.02561096205164001,0.20125209955718432,0.04494809579555341,0.03711225580474975,0.04966407085051153,0.2714918308138647,0,2,10
1vR,coop,top,50,14,0.02412582073599022,0.22064437318674607,0.043079944351130786,0.035127957635570896,0.049189096646723746,0.2948541762101084,0,2,10
1vR,coop,top,60,15,0.023675967189821075,0.23367564425498935,0.042603462621243024,0.034545663058542224,0.04939747343768635,0.3090486339856617,0,2,10
1vR,coop,top,50,19,0.021230354861041738,0.2627882119407543,0.03899444238427289,0.031149976912688768,0.047170530884606036,0.34493815849748055,0,2,10
1vR,coop,top,60,2,0.05270296454175547,0.07198217399728735,0.05912936769359944,0.06581411871084414,0.039333462507266034,0.10249951559775237,0,2,10
1vR,coop,top,60,17,0.022261132703420446,0.24849835303235807,0.04052571524399708,0.03258409856617642,0.04811449885127464,0.32551831040496026,0,2,10
1vR,coop,top,50,17,0.022153616370964326,0.24599175446633073,0.040314176799457785,0.032423327633349736,0.0478214776519861,0.3247824095281722,0,2,10
1vR,coop,top,60,4,0.041222631273009104,0.11015307111024995,0.058657882839243045,0.05605008909202123,0.04814958341406704,0.15578376283665957,0,2,10
1vR,coop,top,70,16,0.022953100158982512,0.2429782723900371,0.04158137376130455,0.03355235119941002,0.048873873873873874,0.3184949655537891,0,2,10
1vR,coop,top,70,11,0.027002938767644646,0.19727080021197668,0.046947399888576345,0.03902598250424336,0.05100549465874542,0.2652358240593535,0,2,10
1vR,coop,top,60,10,0.028119550474714202,0.18639798488664988,0.04825292256022733,0.04048971349637392,0.05122611435583727,0.25150164696764193,0,2,10
1vR,coop,top,70,14,0.02426375955787719,0.22522522522522523,0.043384561031619855,0.035341629662116465,0.04967802026625554,0.29809220985691576,0,2,10
1vR,coop,top,50,7,0.032785812446829384,0.15200794014353336,0.05307001917171408,0.04641403530941811,0.05131942420078012,0.2098030233623454,0,2,10
1vR,coop,top,60,20,0.020950397209843055,0.27523735710133695,0.03865672530659936,0.03077688895280661,0.04723094915160406,0.3565200542530517,0,2,10
1vR,coop,top,70,19,0.021183722422112507,0.26576576576576577,0.038946930123400704,0.031089736972089905,0.04721473391550117,0.34393216746157923,0,2,10
1vR,coop,top,50,10,0.027781776934319307,0.18231791113147044,0.0476169543966154,0.03999035946121519,0.050434453824284325,0.24904565582531685,0,2,10
1vR,coop,top,60,14,0.024355053007445945,0.22427824065103663,0.043515468578440866,0.03546747025071029,0.04975067963103226,0.2981980236388297,0,2,10
1vR,coop,top,70,5,0.03804981452040276,0.1297032326444091,0.05765008706185176,0.05278425866661161,0.050996698055521573,0.17673555908850028,0,2,10
1vR,coop,top,70,4,0.042527821939586645,0.11579226285108637,0.06080197844903727,0.05790912019285721,0.05021197668256492,0.15977742448330684,0,2,10
1vR,coop,top,60,5,0.03731834915714009,0.12458825808951754,0.05629215452893035,0.051701447167442134,0.04947858445242672,0.1739972873474133,0,2,10
1vR,coop,top,60,3,0.04656720273848737,0.09455531873667894,0.06082154621197443,0.061500986903040754,0.045800547059992903,0.13330749854679325,0,2,10
1vR,coop,top,70,9,0.02952952952952953,0.17766295707472177,0.049949414655297,0.04234520689210672,0.05176283549985971,0.24032856385797563,0,2,10
1vR,coop,top,70,8,0.031365924748277686,0.1685214626391097,0.05209915798151093,0.044741816368113946,0.0524311075781664,0.2294647588765236,0,2,10
1vR,coop,top,60,8,0.030856423173803528,0.16498740554156172,0.05121746431570109,0.044006519484368053,0.05147984886649874,0.22495640379771362,0,2,10
1vR,coop,top,70,15,0.023759053170817855,0.23622151563328034,0.04278110290221016,0.03467306856425592,0.04967203035583704,0.31054583995760465,0,2,10
1vR,coop,top,60,16,0.022851676031776787,0.24045727572175934,0.041375677055036954,0.03339927792781207,0.048578279403216434,0.3177678744429374,0,2,10
1vR,coop,top,60,13,0.025213136988955623,0.21604340244138734,0.044694180714331844,0.03663712989762691,0.05032623880786571,0.28754117419104824,0,2,10
1vR,coop,top,70,6,0.03471118177000528,0.14149443561208266,0.05473540767658414,0.04875137581019933,0.051033386327503975,0.1921038685744568,0,2,10
1vR,coop,top,60,12,0.02595588710198281,0.20548343344313116,0.04558746814123678,0.037619695039418595,0.05044807207905445,0.27475295485371054,0,2,10
1vR,coop,top,60,18,0.02168238282847853,0.2559581476458051,0.039664895624063036,0.031778770753799,0.04757549900206359,0.33462507266033714,0,2,10
1vR,coop,top,70,20,0.02107843137254902,0.2779544250132485,0.038905980082450664,0.030967840150049615,0.04756699977288212,0.3574456809750927,0,2,10
1vR,coop,top,70,12,0.025768415474297816,0.20482246952835187,0.04527798645445703,0.03735245449531164,0.05014904610492846,0.2737148913619502,0,2,10
1vR,coop,top,60,19,0.021429700486441827,0.26690563844216236,0.03937682804181544,0.03144591255650443,0.04767811026024803,0.3462507266033714,0,2,10
1vR,coop,top,60,11,0.02692175582603794,0.19540786669250146,0.04677239056235374,0.038900944571994056,0.05074253765590102,0.2633210618097268,0,2,10
1vR,coop,top,60,7,0.03277327206798238,0.15355551249757798,0.05313892656461926,0.04641843000220485,0.05153335329657746,0.2100368145708196,0,2,10
1vR,coop,top,70,10,0.02827239003709592,0.18839427662957076,0.048545872075283825,0.04071688002821432,0.051599919246978064,0.2533121356650768,0,2,10
1vR,coop,top,80,8,0.03181544028950543,0.1712907117008444,0.05286154670955636,0.045386813569599345,0.05322677925211098,0.23321270607157218,0,2,10
1vR,coop,top,70,18,0.021595124536300993,0.25688924218335984,0.03952946754804337,0.031656119826078646,0.04747517982812098,0.33465818759936405,0,2,10
1vR,coop,top,90,8,0.03239236393176279,0.1783103168155971,0.05399404278364473,0.04625168877092229,0.05468115353371243,0.24614134849715677,0,2,10
1vR,coop,top,90,12,0.02633360411589493,0.2140536149471974,0.046375233215200706,0.03819493028730582,0.05160438667749797,0.2916328188464663,0,2,10
1vR,coop,top,90,5,0.03931762794476036,0.13566206336311942,0.05972689644501179,0.054585544431198375,0.05303172321856318,0.1892770105605199,0,2,10
1vR,coop,top,80,12,0.026638520305589053,0.21109770808202655,0.04679277296888876,0.03861057088697964,0.051794330518697224,0.28266988339364696,0,2,10
1vR,coop,top,70,3,0.046988164635223456,0.09711181770005299,0.06171171171171171,0.06216915040444452,0.04674498792145851,0.13460519342872285,0,2,10
1vR,coop,top,90,20,0.021852152721364745,0.29122664500406176,0.04036066830542866,0.03211011530640624,0.04942265289543924,0.3818034118602762,0,2,10
1vR,coop,top,70,17,0.022273138190093203,0.2503974562798092,0.04057153128360557,0.03260688529230728,0.048229237641002315,0.3280339162692104,0,2,10
1vR,coop,top,90,3,0.048199295965339825,0.10113728675873274,0.06360682372055239,0.06387195258031976,0.04842436199056833,0.1397238017871649,0,2,10
1vR,coop,top,70,13,0.024948024948024942,0.21502384737678856,0.04425013248542659,0.03625767832205124,0.049885773069164065,0.28590355060943295,0,2,10
1vR,coop,top,90,4,0.042445166531275384,0.11941510966693746,0.0611968589222854,0.05794746818304901,0.051076360682372056,0.16328188464662877,0,2,10
1vR,coop,top,80,5,0.03916365098512264,0.13369521511861682,0.05935627166025236,0.0543344873863571,0.052529563989153844,0.18335343787696018,0,2,10
1vR,coop,top,90,6,0.037097210939615474,0.15312753858651504,0.058634095392828135,0.05213772417671686,0.054868283625391666,0.21283509341998375,0,2,10
1vR,coop,top,90,7,0.03469885110827432,0.16734362307067424,0.05652585973463309,0.049211462505952534,0.05525441252492429,0.2307067424857839,0,2,10
1vR,coop,top,90,16,0.023811941510966692,0.25670186839967507,0.04319778276867205,0.03482074383780314,0.05093419983753046,0.34443541835905767,0,2,10
1vR,coop,top,90,18,0.02292625688239009,0.27619821283509344,0.04200265081876092,0.03361513366743549,0.050547340555464004,0.36636880584890336,0,2,10
1vR,coop,top,80,16,0.023798753518295135,0.25271411338962607,0.04312358906838435,0.0347907018594594,0.05071371129875352,0.3293124246079614,0,2,10
1vR,coop,top,90,9,0.030869212022745736,0.1892770105605199,0.05234473081751716,0.04429663748146794,0.05449713472841488,0.25995125913891143,0,2,10
1vR,coop,top,80,13,0.025764745909498614,0.22215520707679937,0.045700499741513,0.03744502861420266,0.05152507323798034,0.29473260956976277,0,2,10
1vR,coop,top,90,17,0.02336694222774406,0.26726238830219334,0.04261737473931239,0.034219515517859025,0.05080654520134614,0.35824532900081235,0,2,10
1vR,coop,top,80,11,0.02789048506780714,0.20285484519501407,0.048467415174290915,0.04030349119770632,0.052606183734366055,0.27221552070767996,0,2,10
1vR,coop,top,80,14,0.02501579642713538,0.23240852432649778,0.04473260956976276,0.036437752173370475,0.05123003253280694,0.30639324487334135,0,2,10
1vR,coop,top,80,6,0.03565205736496447,0.1461600321672698,0.05627836176690218,0.05008815069128699,0.05255902119593314,0.1998391636509851,0,2,10
1vR,coop,top,80,2,0.05950944913550463,0.08323281061519903,0.06741723629540276,0.0745744538265648,0.04519501407318054,0.11540008041817451,0,2,10
1vR,coop,top,70,2,0.05630630630630631,0.07816640169581346,0.06359300476947535,0.07048224695283518,0.042527821939586645,0.11049284578696343,0,2,10
1vR,coop,top,90,13,0.025620196213210017,0.22745735174654752,0.045568836795481786,0.03726240533254312,0.0516762350756712,0.3062550771730301,0,2,10
1vR,coop,top,80,4,0.043727382388419785,0.12022517088862082,0.06267256399946389,0.059588290483060934,0.0519199839163651,0.1644551668677121,0,2,10
1vR,coop,top,90,11,0.027619821283509337,0.20674248578391552,0.04814722239580077,0.039946314413873474,0.05258882380606266,0.28107229894394803,0,2,10
1vR,coop,top,90,2,0.05808285946385053,0.08042242079610074,0.06552937990793394,0.072678039534254,0.043785540211210394,0.11372867587327376,0,2,10
1vR,coop,top,90,14,0.02483462922130671,0.23639317627944761,0.04450311399945844,0.03619443858813676,0.05120252073948254,0.32087733549959385,0,2,10
1vR,coop,top,90,15,0.0241538044949905,0.24532900081234768,0.043568117742629135,0.03526559817099338,0.05078195435609826,0.330625507717303,0,2,10
1vR,coop,top,90,10,0.02932575142160845,0.1990251827782291,0.050464022844201546,0.04225906248850117,0.053866388147460434,0.27132412672623885,0,2,10
1vR,coop,top,70,7,0.03274282686047391,0.15514043455219925,0.05318553847965613,0.04639913747418817,0.05173676350146937,0.21038685744568097,0,2,10
1vR,coop,top,90,19,0.022403694044208805,0.2843216896831844,0.041220842520598815,0.03288669088831558,0.05005945443200413,0.3736799350121852,0,2,10
1vR,coop,top,80,17,0.02315570377728896,0.2609569762766385,0.042186621895846696,0.033900506234905974,0.05016945258199779,0.33976678729392845,0,2,10
1vR,coop,top,80,19,0.021924533892028007,0.2746280659429031,0.040304823175752,0.03217610696500925,0.048849184843310814,0.35544833132287895,0,2,10
1vR,coop,top,80,15,0.024420318992092193,0.2434660233212706,0.043981645734288886,0.035640220739596294,0.051091304071791147,0.31805388017692,0,2,10
1vR,coop,top,80,10,0.02899075190993165,0.19240048250904704,0.049755699333503906,0.0417459990557169,0.052836655369827866,0.2597507036590269,0,2,10
1vR,coop,top,80,7,0.03377563329312423,0.16023321270607158,0.05487423491042309,0.04786545207492754,0.053397667872939265,0.2191395255327704,0,2,10
1vR,coop,top,80,3,0.049859268194611985,0.10414153598713309,0.0657016485725774,0.06604011187847134,0.049942819544749585,0.14274225975070365,0,2,10
1vR,coop,top,80,20,0.021672698029754727,0.2854845195014073,0.04000020887837533,0.031840366654571246,0.04889712217818369,0.3650985122637716,0,2,10
1vR,coop,top,80,9,0.03046955278559621,0.18395657418576597,0.05156267134554226,0.04369864118451508,0.053479905463159554,0.24969843184559712,0,2,10
1vR,coop,top,80,18,0.0226064423893133,0.268194611982308,0.04137303451632698,0.03313699210719881,0.04966806414333553,0.3486127864897467,0,2,10
1vR,coop,last,90,2,0.025439562838726282,0.11475409836065574,0.036189023132244175,0.034189389610712335,0.033052131227595656,0.1581967213114754,0,2,10
1vR,coop,last,80,2,0.0313282996496708,0.11689106487148103,0.04079321512915432,0.040612802763346216,0.03510104149354781,0.1623827009383925,0,2,10
1vR,coop,last,70,2,0.0334996475467996,0.11649179445789615,0.043190023035270836,0.043399393113277014,0.036349945669551235,0.160075329566855,0,2,10
1vR,coop,last,60,2,0.02777406127383408,0.11616459933057688,0.03844077251390407,0.036922568248814264,0.03431311106945826,0.15849576688324474,0,2,10
1vR,coop,last,50,2,0.028414702353341283,0.10597362296353763,0.03826190990178655,0.0373898734949595,0.03320193221743403,0.14988363072148952,0,2,10
1vR,coop,last,40,2,0.02306666570909186,0.09929257200606367,0.03235408594996382,0.030803145133324057,0.029243482737365815,0.1407276402223345,0,2,10
1vR,coop,last,30,2,0.026827429262795268,0.09582361670553317,0.03511194429067667,0.03490902497113838,0.029946266563126836,0.13832944668221328,0,2,10
1vR,coop,last,20,2,0.02131771926947324,0.09563743011639629,0.029792653814189173,0.028346440835474447,0.027233146908758044,0.1342681697369627,0,2,10
1vR,coop,last,10,2,0.023207264401372482,0.09470526230438661,0.03193660925299992,0.030763262711319458,0.02840240312020267,0.13354414984188762,0,2,10
1vR,coop,ibp,30,3,0.03272132971694832,0.06368662633006468,0.042186522011266436,0.04303322381770117,0.03132409005557347,0.0941998748174421,0,2,10
1vR,coop,ibp,30,2,0.03745044857083246,0.04783016899645316,0.040910355379372695,0.04632450100841505,0.026622157312747755,0.07229292718547882,0,2,10
1vR,coop,ibp,30,8,0.02143751303984978,0.11125599833089923,0.03543361847138188,0.030537515159697014,0.035344512831212184,0.1588775297308575,0,2,10
1vR,coop,ibp,30,10,0.018561791501495235,0.11991445858543709,0.03175748724465602,0.026705674913360112,0.03351742083470952,0.17129146672230336,0,2,10
1vR,coop,ibp,30,12,0.017367920810441147,0.13451909034007928,0.030438891381933307,0.02515804173586021,0.03353377080020408,0.19006885040684332,0,2,10
1vR,coop,ibp,30,4,0.02707072814521177,0.06989359482578761,0.03819458933166423,0.03671203511657114,0.031008762779052786,0.10296265387022742,0,2,10
1vR,coop,ibp,20,3,0.03298783235691753,0.06376746282109058,0.042442541685443896,0.04335484254366633,0.031442734822635675,0.09382604776926544,0,2,10
1vR,coop,ibp,30,19,0.014662083286028709,0.18214062174003756,0.026936077381394304,0.02151399053097232,0.032600250795745016,0.2506780721886084,0,2,10
1vR,coop,ibp,20,7,0.023173244061031346,0.10495718792248761,0.03736918531871213,0.03277048271718128,0.035907657011757944,0.15114916629112213,0,2,10
