experiment,dataset_name,model_name,split_type,pred_length,avg_precision,avg_recall,avg_f1_score,avg_f05_score,avg_f2_score,avg_hit_score,max_days,max_items,large_basket_threshold
1vR,coop,top,20,4,0.059486317496397476,0.14765473143063507,0.08313931051086776,0.08043984986394821,0.06665680424602642,0.21950779100767948,2,2,10
1vR,tafeng,top,20,4,0.03305785123966942,0.05165289256198347,0.03732782369146005,0.04101442229784476,0.02606749311294766,0.0743801652892562,2,2,10
1vR,coop,top,20,7,0.045219102649504024,0.19684907644428393,0.07248367589961055,0.06383870471326512,0.06891793347973574,0.28300423805325714,2,2,10
1vR,tafeng,top,20,7,0.03226092089728453,0.05991735537190083,0.03733438278892824,0.04026171170120343,0.027380642773204754,0.08264462809917356,2,2,10
1vR,coop,top,20,8,0.04232450317057368,0.21084580496457667,0.06956495423148636,0.06019633303686589,0.06867909035529883,0.3004184944820334,2,2,10
1vR,tafeng,top,20,8,0.03181818181818182,0.05991735537190083,0.03676046176046176,0.03967193720232126,0.02702846396028214,0.08264462809917356,2,2,10
1vR,coop,top,20,6,0.04875460715689293,0.18190967317067988,0.07567766365364802,0.06816431786425518,0.06879479087834107,0.263736497179942,2,2,10
1vR,tafeng,top,20,6,0.03285123966942149,0.05991735537190083,0.03805588351042896,0.04103423071823655,0.027788499379408468,0.08264462809917356,2,2,10
1vR,coop,top,20,3,0.06795401517485067,0.12629982899083347,0.0864185794555323,0.08897618255855905,0.06319421175975289,0.1906858423529162,2,2,10
1vR,tafeng,top,20,3,0.03168044077134986,0.04338842975206612,0.03457300275482094,0.038879302515666146,0.02317627276304962,0.06198347107438017,2,2,10
1vR,coop,top,30,13,0.03406500712130122,0.2765481033130759,0.06009594820979842,0.04943612512835302,0.06696934609096529,0.37827754361889826,2,2,10
1vR,tafeng,top,30,13,0.024043846246012312,0.05776173285198556,0.029519617967271396,0.03082266143337448,0.02273126262924633,0.08303249097472924,2,2,10
1vR,coop,top,20,12,0.03470486005497741,0.25998438611957897,0.060629893201297476,0.05022801347043808,0.06634751033886557,0.35952287380373243,2,2,10
1vR,tafeng,top,20,12,0.03130165289256198,0.05991735537190083,0.036052079233897416,0.03897188858783414,0.026563587927224287,0.08264462809917356,2,2,10
1vR,coop,top,20,2,0.0817843372598171,0.10115298416306415,0.08824055289423278,0.10072369096554677,0.056818061117189074,0.15641496808182948,2,2,10
1vR,tafeng,top,20,2,0.03305785123966942,0.03925619834710744,0.03443526170798898,0.03994490358126721,0.022038567493112945,0.05785123966942149,2,2,10
1vR,coop,top,20,10,0.038064041103569715,0.23749296313212317,0.06486833376272232,0.05470555757766568,0.06793079429732513,0.3326659373108012,2,2,10
1vR,tafeng,top,20,10,0.031508264462809916,0.05991735537190083,0.036347238619965895,0.039255241598459875,0.026770199497472225,0.08264462809917356,2,2,10
1vR,coop,top,20,5,0.05337858172149228,0.16587623609886668,0.07934347350420087,0.07363122925488162,0.06824275494015368,0.24313042369910884,2,2,10
1vR,tafeng,top,20,5,0.03326446280991736,0.05578512396694215,0.03815426997245179,0.04146058122723169,0.02723299427844882,0.07851239669421488,2,2,10
1vR,coop,top,20,9,0.04004032405587951,0.2244893623801077,0.06713072098373807,0.057277249891717716,0.06840368195742753,0.31717951713809256,2,2,10
1vR,tafeng,top,20,9,0.031646005509641875,0.05991735537190083,0.03653506732019129,0.03944165805281891,0.02689173571526513,0.08264462809917356,2,2,10
1vR,coop,top,20,16,0.030118064071017962,0.30085398366384486,0.05432373289368201,0.04397495516182533,0.0632260381556623,0.40597682347817776,2,2,10
1vR,tafeng,top,20,16,0.031043388429752065,0.05991735537190083,0.035658533385806115,0.03861125748340138,0.02625367057185239,0.08264462809917356,2,2,10
1vR,coop,top,10,4,0.05827012710042481,0.14435881439648016,0.08139852682961914,0.07878223972336762,0.06522196800093147,0.21506067329296266,2,2,10
1vR,tafeng,top,10,4,0.022376543209876542,0.027777777777777776,0.021913580246913582,0.0260192966075319,0.01438692480359147,0.046296296296296294,2,2,10
1vR,coop,top,20,13,0.03334599899400158,0.27074415541652946,0.058826346250268405,0.04839230034084854,0.06555474084278072,0.371891828735913,2,2,10
1vR,tafeng,top,20,13,0.03122218690400508,0.05991735537190083,0.035934015479470026,0.038861695750368574,0.026475040111403746,0.08264462809917356,2,2,10
1vR,coop,top,10,5,0.052258616295559696,0.1620049626860421,0.07763440831393982,0.07207291709048902,0.0667247134023405,0.2384481521264969,2,2,10
1vR,tafeng,top,10,5,0.022376543209876542,0.027777777777777776,0.021913580246913582,0.0260192966075319,0.01438692480359147,0.046296296296296294,2,2,10
1vR,coop,top,10,6,0.047763586017546066,0.17781707482961287,0.0741007448943056,0.0667671168871556,0.06731830140111916,0.25889929687463353,2,2,10
1vR,tafeng,top,10,6,0.022376543209876542,0.027777777777777776,0.021913580246913582,0.0260192966075319,0.01438692480359147,0.046296296296296294,2,2,10
1vR,coop,top,10,7,0.04425376663135291,0.19217274650430835,0.07089641206301854,0.06246404284638964,0.0673625334284086,0.2773991397385443,2,2,10
1vR,tafeng,top,10,7,0.022376543209876542,0.027777777777777776,0.021913580246913582,0.0260192966075319,0.01438692480359147,0.046296296296296294,2,2,10
1vR,coop,top,10,3,0.06641462350662082,0.12302817661158304,0.08437660751782831,0.08693213121261209,0.06163349934709889,0.18666829275157018,2,2,10
1vR,tafeng,top,10,3,0.023148148148148147,0.027777777777777776,0.022839506172839506,0.027024827024827024,0.014882956549623216,0.046296296296296294,2,2,10
1vR,coop,top,10,8,0.04159618995798759,0.20655187132665076,0.06832175157338978,0.059147210048676256,0.06739364616086663,0.2952798195045757,2,2,10
1vR,tafeng,top,10,8,0.024691358024691357,0.037037037037037035,0.025617283950617284,0.02928727046374105,0.01785914702581369,0.06481481481481481,2,2,10
1vR,coop,top,10,10,0.0372349207987204,0.2314591141277071,0.06340717528103486,0.053500307506249206,0.06633758493216815,0.3258111271113696,2,2,10
1vR,tafeng,top,10,10,0.025154320987654324,0.041666666666666664,0.02654320987654321,0.029987550575785865,0.0190165544332211,0.06481481481481481,2,2,10
1vR,coop,top,10,12,0.034004732987335425,0.2536668996346,0.05935619188992922,0.04920059373096303,0.06488562128123183,0.3523413277295946,2,2,10
1vR,tafeng,top,10,12,0.024691358024691357,0.041666666666666664,0.025881834215167546,0.02935262994086523,0.01855359147025814,0.06481481481481481,2,2,10
1vR,coop,top,20,19,0.027608334183377537,0.3277560623280614,0.05057812740151268,0.040480570759925213,0.060806818593181336,0.4359087384621921,2,2,10
1vR,tafeng,top,20,19,0.030921052631578946,0.05991735537190083,0.035461760461760465,0.038437877144731784,0.026081494263312445,0.08264462809917356,2,2,10
1vR,coop,top,20,20,0.026920370288169997,0.33655081946317994,0.04952555037094377,0.039516384127089126,0.060082935297391525,0.4456063390230172,2,2,10
1vR,tafeng,top,20,20,0.030888429752066113,0.05991735537190083,0.035408095118838925,0.03839136046850336,0.02603230103230103,0.08264462809917356,2,2,10
1vR,coop,top,30,20,0.02744404274305845,0.3434681925112723,0.0504955372785062,0.04028663842875655,0.06127292163463605,0.4531709468731621,2,2,10
1vR,tafeng,top,30,20,0.023815968368952018,0.05776173285198556,0.02915051887121049,0.030499238219543066,0.02239846525036698,0.08303249097472924,2,2,10
1vR,coop,top,10,2,0.08006435543714321,0.09885267201711141,0.08632634585887772,0.09858170998463037,0.055553627185637916,0.15326631987279013,2,2,10
1vR,tafeng,top,10,2,0.018518518518518517,0.013888888888888888,0.015432098765432098,0.020370370370370372,0.008641975308641976,0.027777777777777776,2,2,10
1vR,coop,top,10,14,0.031452553728587886,0.27363725485597423,0.05589976234867436,0.045735551784085574,0.0632281365278412,0.3756725190087762,2,2,10
1vR,tafeng,top,10,14,0.024360670194003526,0.041666666666666664,0.025385802469135802,0.028892859825922705,0.018174803591470255,0.06481481481481481,2,2,10
1vR,coop,top,10,16,0.029420380365600848,0.2924935855641186,0.053012055988950216,0.042941578015710316,0.06162688953388512,0.3972118898077311,2,2,10
1vR,tafeng,top,10,16,0.024360670194003526,0.041666666666666664,0.025385802469135802,0.028892859825922705,0.018174803591470255,0.06481481481481481,2,2,10
1vR,coop,top,10,11,0.035488428856582294,0.24264626555530017,0.061248233769587844,0.05118460072089725,0.0655948043488492,0.33924039945401074,2,2,10
1vR,tafeng,top,10,11,0.02490179573512907,0.041666666666666664,0.026187084520417854,0.029642485013329,0.01877288971587217,0.06481481481481481,2,2,10
1vR,coop,top,10,19,0.027052882428699285,0.3194248350071063,0.04950383688908292,0.039650708164337536,0.05943559643781547,0.4270114592079403,2,2,10
1vR,tafeng,top,10,19,0.024360670194003526,0.041666666666666664,0.025385802469135802,0.028892859825922705,0.018174803591470255,0.06481481481481481,2,2,10
1vR,coop,top,20,11,0.03627288665168257,0.24906794693404993,0.06265442377426826,0.05233062696881452,0.06717198388052185,0.34637853569418037,2,2,10
1vR,tafeng,top,20,11,0.03139556724267468,0.05991735537190083,0.036188306642852094,0.039101245397032844,0.026661456565762784,0.08264462809917356,2,2,10
1vR,coop,top,10,13,0.0326573496550184,0.26385494697243317,0.05755755367418147,0.047378058896996623,0.0640650651176244,0.36434933932483077,2,2,10
1vR,tafeng,top,10,13,0.024513295346628678,0.041666666666666664,0.025617283950617284,0.02910571636061832,0.018355178771845435,0.06481481481481481,2,2,10
1vR,coop,top,20,15,0.031092139187590958,0.29127056624215325,0.055720233124061554,0.04531737707557359,0.06401736237114798,0.3954082445537298,2,2,10
1vR,tafeng,top,20,15,0.031095041322314047,0.05991735537190083,0.03573955753100138,0.038683965367359595,0.026321043909976718,0.08264462809917356,2,2,10
1vR,coop,top,20,18,0.028329056045673623,0.3184169437156787,0.05165711114721635,0.041485232583481295,0.06149260368780716,0.4257331619701106,2,2,10
1vR,tafeng,top,20,18,0.030957300275482092,0.05991735537190083,0.03552079233897415,0.038489422650822745,0.026134471589017043,0.08264462809917356,2,2,10
1vR,coop,top,10,9,0.039205141555381476,0.21916262881641346,0.06568764564599283,0.05607010016657095,0.06688103039437882,0.310796421987795,2,2,10
1vR,tafeng,top,10,9,0.02546296296296296,0.041666666666666664,0.02696408529741863,0.030405261519812602,0.019288885587905195,0.06481481481481481,2,2,10
1vR,coop,top,20,17,0.02919382106930412,0.3099010058737931,0.052960954328375706,0.04269221550542302,0.06237207345911628,0.4163754554048456,2,2,10
1vR,tafeng,top,20,17,0.030997812348079724,0.05991735537190083,0.03558603809799982,0.038546859071895534,0.02619168710077801,0.08264462809917356,2,2,10
1vR,coop,top,20,14,0.03213900763596982,0.281097645171912,0.05717657059547932,0.0467492732750539,0.06475367912087493,0.3837403209873921,2,2,10
1vR,tafeng,top,20,14,0.031154073199527742,0.05991735537190083,0.035830709694346055,0.03876670192496723,0.026394542097021433,0.08264462809917356,2,2,10
1vR,coop,top,10,17,0.028613505861738386,0.3022970012805419,0.051854482199599386,0.04182878401089236,0.060996030016229226,0.4081035315749727,2,2,10
1vR,tafeng,top,10,17,0.024360670194003526,0.041666666666666664,0.025385802469135802,0.028892859825922705,0.018174803591470255,0.06481481481481481,2,2,10
1vR,coop,top,10,15,0.030380923571771194,0.2831615781153989,0.054391131728299964,0.04426579418579722,0.062413901496289184,0.38661106707131165,2,2,10
1vR,tafeng,top,10,15,0.024360670194003526,0.041666666666666664,0.025385802469135802,0.028892859825922705,0.018174803591470255,0.06481481481481481,2,2,10
1vR,coop,top,10,20,0.02635252206491382,0.3277249039593604,0.04842419611170631,0.038667407446835354,0.05866805454920701,0.43572195824401594,2,2,10
1vR,tafeng,top,10,20,0.024360670194003526,0.041666666666666664,0.025385802469135802,0.028892859825922705,0.018174803591470255,0.06481481481481481,2,2,10
1vR,coop,top,10,18,0.027774910209240687,0.3106674296757368,0.05059210761256335,0.040658765138801366,0.06015044577931984,0.41731592797069295,2,2,10
1vR,tafeng,top,10,18,0.024360670194003526,0.041666666666666664,0.025385802469135802,0.028892859825922705,0.018174803591470255,0.06481481481481481,2,2,10
1vR,coop,top,40,14,0.03326971423802001,0.29087094071420316,0.059188003541298634,0.04839408395182667,0.06702827946543996,0.39465358835086095,2,2,10
1vR,tafeng,top,40,14,0.027428782204063102,0.07865168539325842,0.035357401649536484,0.03571011233614205,0.0288043983416544,0.10861423220973783,2,2,10
1vR,coop,top,40,11,0.03756942036801623,0.2579271639893678,0.06489401979622132,0.054201238796491,0.0695712986283415,0.35687767248353175,2,2,10
1vR,tafeng,top,40,11,0.02725854046078765,0.07116104868913857,0.034915646151601205,0.0354310482411444,0.02800336613908465,0.10112359550561797,2,2,10
1vR,coop,top,40,8,0.0438680948803883,0.21871749682191147,0.07211080568442177,0.062393896339620704,0.07120755279405097,0.3098419623252051,2,2,10
1vR,tafeng,top,40,8,0.027403245942571784,0.06554307116104868,0.03489091017180905,0.03557318351766468,0.027505515707762898,0.09363295880149813,2,2,10
1vR,coop,top,50,2,0.08281872728069023,0.10261025708404502,0.08941590388180849,0.10202134337727557,0.057607848289756056,0.15833223842683836,2,2,10
1vR,tafeng,top,50,2,0.03794642857142857,0.046875,0.04092261904761905,0.04672619047619048,0.02633928571428571,0.06696428571428571,2,2,10
1vR,coop,top,40,4,0.06124862764359182,0.15210042759736508,0.08561192649947995,0.08282574557616874,0.06864942072113718,0.22554316422050155,2,2,10
1vR,tafeng,top,40,4,0.031523096129837704,0.06367041198501873,0.039450686641697874,0.040801615950327115,0.029686511989882775,0.0898876404494382,2,2,10
1vR,coop,top,40,5,0.05508060788165954,0.17125924534843406,0.08188255655896937,0.07598154907614053,0.07043818358535796,0.2502311337108517,2,2,10
1vR,tafeng,top,40,5,0.03002496878901373,0.06554307116104868,0.03809523809523809,0.03900001005090231,0.029350393676236368,0.09363295880149813,2,2,10
1vR,coop,top,50,3,0.06994554665031606,0.13011430823807646,0.08897385363289975,0.09159126250178673,0.06508146957496583,0.1960670958700127,2,2,10
1vR,tafeng,top,50,3,0.03273809523809524,0.05133928571428571,0.038690476190476185,0.04168301936159079,0.02684369202226345,0.07589285714285714,2,2,10
1vR,coop,top,30,16,0.03075213349860784,0.30777972456381103,0.05547763908127216,0.04490309515179598,0.06459196668421081,0.4138833071946677,2,2,10
1vR,tafeng,top,30,16,0.02388763963673711,0.05776173285198556,0.02926815757565386,0.0306013477320526,0.022506768499464456,0.08303249097472924,2,2,10
1vR,coop,top,50,4,0.061595059781894626,0.15312486313668813,0.08611804551891268,0.0833006578885222,0.06907874567511935,0.22664564446196295,2,2,10
1vR,tafeng,top,50,4,0.03236607142857143,0.0625,0.04047619047619048,0.041951395942992575,0.03001797309833024,0.08928571428571429,2,2,10
1vR,coop,top,30,17,0.029774253404450984,0.31663521858459126,0.054023349157073595,0.04354318601096366,0.06364425335069075,0.42370368555185256,2,2,10
1vR,tafeng,top,30,17,0.02384782226574539,0.05776173285198556,0.029202338607620764,0.030544521808015878,0.022444880928551614,0.08303249097472924,2,2,10
1vR,coop,top,30,2,0.08283608606155655,0.10254116839835327,0.08940444684048879,0.10203064758544075,0.05758368457165262,0.15846157616153694,2,2,10
1vR,tafeng,top,30,2,0.030685920577617327,0.03790613718411552,0.03309265944645006,0.037785800240673885,0.021299638989169676,0.05776173285198556,2,2,10
1vR,coop,top,30,10,0.038832612477945505,0.24219822093707116,0.06617660381505704,0.0558098929297789,0.06929574310242621,0.3383711527151539,2,2,10
1vR,tafeng,top,30,10,0.02408171451492751,0.05415162454873646,0.029486197717244644,0.03085460700339911,0.022485851905580084,0.07942238267148015,2,2,10
1vR,coop,top,30,7,0.04606239672893269,0.20085828759066848,0.07385483374719554,0.06503411264863547,0.07025315891714635,0.28772544599098215,2,2,10
1vR,tafeng,top,30,7,0.024067388688327314,0.04693140794223827,0.029101484155635782,0.030744349564510515,0.02151179145763983,0.07220216606498195,2,2,10
1vR,coop,top,40,19,0.028623587421794085,0.3404166185138102,0.05244681740272712,0.041971176936180264,0.06307335168255482,0.4495550676066104,2,2,10
1vR,tafeng,top,40,19,0.027043338257117085,0.07865168539325842,0.03472793638028271,0.03516180768701969,0.028227961443771488,0.10861423220973783,2,2,10
1vR,coop,top,40,3,0.07010092838707191,0.13044608806194383,0.0891800531607535,0.09179754718874099,0.0652393659732155,0.19657199815093032,2,2,10
1vR,tafeng,top,40,3,0.031835205992509365,0.05056179775280899,0.03745318352059925,0.04042474379553031,0.026105355318838466,0.0749063670411985,2,2,10
1vR,coop,top,40,17,0.030276811888128256,0.3219981509303132,0.05493516754925178,0.04427812245847207,0.06471888097841522,0.4294464347625101,2,2,10
1vR,tafeng,top,40,17,0.027159292385663832,0.07865168539325842,0.03491973923323281,0.035327348057738364,0.0284076540123258,0.10861423220973783,2,2,10
1vR,coop,top,30,4,0.060368065085277395,0.1497439227602431,0.08435845912566163,0.08162831394074979,0.06762001323269948,0.22238286610468536,2,2,10
1vR,tafeng,top,30,4,0.026173285198555957,0.04512635379061372,0.03128760529482551,0.03337246034209296,0.02237915514088799,0.06859205776173286,2,2,10
1vR,coop,top,50,16,0.03141850296790515,0.3145797748872246,0.05668146293247732,0.04587645829007016,0.06599810472888912,0.42134629702623394,2,2,10
1vR,tafeng,top,50,16,0.027340367965367963,0.08482142857142858,0.0357701311876732,0.03579282234086456,0.029575177685630748,0.11607142857142858,2,2,10
1vR,coop,top,40,6,0.05052582919218766,0.18880012712354097,0.07844745216357663,0.07064601064023228,0.07134273763910884,0.27262943487807695,2,2,10
1vR,tafeng,top,40,6,0.028651685393258425,0.06554307116104868,0.036490101658640986,0.037229196594695604,0.02848197370669281,0.09363295880149813,2,2,10
1vR,coop,top,30,14,0.03284595074149204,0.28726291413448346,0.058435997079767904,0.047778106109106065,0.06618089915153295,0.3907567143697314,2,2,10
1vR,tafeng,top,30,14,0.023984338966288425,0.05776173285198556,0.029425067511710108,0.030738653997370295,0.022648984887168207,0.08303249097472924,2,2,10
1vR,coop,top,50,18,0.029604790358961932,0.33343844435685194,0.053993576036325756,0.0433557492388348,0.06429722950810847,0.44217579818683483,2,2,10
1vR,tafeng,top,50,18,0.027123354076479072,0.08482142857142858,0.03540586267324989,0.03548184120796562,0.029220844518797577,0.11607142857142858,2,2,10
1vR,coop,top,40,18,0.029395638219847416,0.3311459898301167,0.05361253107729835,0.043049518602610776,0.06384511747738371,0.43948630532763205,2,2,10
1vR,tafeng,top,40,18,0.02709809437337527,0.07865168539325842,0.03481898797931775,0.035240091280771955,0.02831418942447919,0.10861423220973783,2,2,10
1vR,coop,top,40,15,0.032162336119778596,0.30152114873454294,0.05764346880552752,0.046878488352752906,0.06623733699389293,0.4064052929619785,2,2,10
1vR,tafeng,top,40,15,0.027321773108289957,0.07865168539325842,0.03518482325488274,0.035558421948243955,0.02864986922304434,0.10861423220973783,2,2,10
1vR,coop,top,50,20,0.028088125882108277,0.351565716287829,0.05168100219998786,0.041232203722266776,0.06271250931873713,0.4618490780887312,2,2,10
1vR,tafeng,top,50,20,0.02694974296536797,0.08482142857142858,0.03510926077890363,0.03523186568234692,0.028921478706038912,0.11607142857142858,2,2,10
1vR,coop,top,40,2,0.08281809776955969,0.10249335490581302,0.08937651681497746,0.10200508494163874,0.057560961516237144,0.1583699295042182,2,2,10
1vR,tafeng,top,40,2,0.03932584269662921,0.04868913857677903,0.04244694132334581,0.0484394506866417,0.027340823970037453,0.07116104868913857,2,2,10
1vR,coop,top,50,9,0.04181402717731715,0.23480050803661368,0.07011880288453667,0.05981796081499417,0.07147510757332454,0.32942670695922566,2,2,10
1vR,tafeng,top,50,9,0.027455357142857146,0.07142857142857142,0.03558963358070501,0.035870710129887476,0.028606951959105318,0.09821428571428571,2,2,10
1vR,coop,top,40,13,0.034519677726513494,0.2802640702646481,0.06089826402073598,0.050095984468456436,0.06786437527922118,0.38260574367271466,2,2,10
1vR,tafeng,top,40,13,0.02757283290991156,0.07865168539325842,0.03558925469037828,0.03591417416693378,0.02901183575993121,0.10861423220973783,2,2,10
1vR,coop,top,40,12,0.03593342707089383,0.2692093782503178,0.0627780721628231,0.0520066223319843,0.06870027523061514,0.3699945105743673,2,2,10
1vR,tafeng,top,40,12,0.027116672341391444,0.07116104868913857,0.03470299987153919,0.035233956540109655,0.027838276448566217,0.10112359550561797,2,2,10
1vR,coop,top,40,7,0.04679260702316288,0.20421385646596557,0.0750350484004997,0.06606740663266801,0.07139164718328013,0.29184964752109094,2,2,10
1vR,tafeng,top,40,7,0.027938291421437486,0.06554307116104868,0.03559835919386481,0.03628978730193489,0.02795665632744284,0.09363295880149813,2,2,10
1vR,coop,top,40,20,0.027918287464979607,0.34967280134057555,0.05137022897131955,0.04098322920323645,0.06234099022839199,0.4597466196694788,2,2,10
1vR,tafeng,top,40,20,0.02702362605526414,0.07865168539325842,0.03469550938156358,0.03513370023221998,0.028198236694945613,0.10861423220973783,2,2,10
1vR,coop,top,40,10,0.03934264930595683,0.2454856697099272,0.06704880961136016,0.056543596017428574,0.07021570151409512,0.3421862359875188,2,2,10
1vR,tafeng,top,40,10,0.027496878901373284,0.07116104868913857,0.035269225156865605,0.03576111588685541,0.028274643583632346,0.10112359550561797,2,2,10
1vR,coop,top,50,11,0.03793774851454525,0.2605176717908291,0.06553199915701556,0.05473303503500071,0.07025887490422891,0.35994394078745673,2,2,10
1vR,tafeng,top,50,11,0.02757711038961039,0.078125,0.036006924622996046,0.036095597427357476,0.02943713727209691,0.10714285714285714,2,2,10
1vR,coop,top,40,9,0.04131659540043915,0.23184155784121113,0.06927848385290888,0.059104892037796335,0.07060660963973993,0.3259057552294002,2,2,10
1vR,tafeng,top,40,9,0.027455264253017062,0.06741573033707865,0.03506493506493506,0.03566945108532056,0.027815860243157003,0.09737827715355805,2,2,10
1vR,coop,top,50,13,0.03495366125769488,0.2840975780668331,0.06167000004866251,0.05072715566157282,0.06873880105997705,0.3872990846581702,2,2,10
1vR,tafeng,top,50,13,0.02751207126207126,0.08035714285714286,0.03596604288568574,0.0360182782266978,0.029540476305078524,0.11160714285714286,2,2,10
1vR,coop,top,50,8,0.044338394929644434,0.22139885253799327,0.07289897176114493,0.06306644548384444,0.07201320457232953,0.3129943502824859,2,2,10
1vR,tafeng,top,50,8,0.027641369047619047,0.06696428571428571,0.03562570861678004,0.036068623253497197,0.028191581483992197,0.09375,2,2,10
1vR,coop,top,50,14,0.03366345232065898,0.294700652564271,0.05989515662029129,0.04896828449054533,0.06784543096722834,0.39907151929225243,2,2,10
1vR,tafeng,top,50,14,0.027340367965367963,0.08035714285714286,0.03569499696731839,0.03577630074993281,0.02930799694970001,0.11160714285714286,2,2,10
1vR,coop,top,50,15,0.0324676058745169,0.3046029869049183,0.05819405836467055,0.04732420004028403,0.06687854585043014,0.410073139753865,2,2,10
1vR,tafeng,top,50,15,0.027191558441558437,0.08035714285714286,0.035456464054153126,0.035565696214743196,0.02909733566209364,0.11160714285714286,2,2,10
1vR,coop,top,50,5,0.05530766872509088,0.17200981036219506,0.08222434946912677,0.07629592848355166,0.07073769746217518,0.251118994437875,2,2,10
1vR,tafeng,top,50,5,0.030580357142857142,0.06473214285714286,0.038945578231292514,0.03983350333140249,0.029717492329099465,0.09375,2,2,10
1vR,coop,top,40,16,0.031169905748809023,0.3118354905813013,0.05622940352611632,0.04551268334927181,0.06546268783318072,0.4181786663584884,2,2,10
1vR,tafeng,top,40,16,0.02722814014948846,0.07865168539325842,0.035031828224161336,0.035425214691999725,0.028509312653310286,0.10861423220973783,2,2,10
1vR,coop,top,60,6,0.050635160344674406,0.1893210891001155,0.07862528395030394,0.07080097170307705,0.07151645325448293,0.2734631784667318,2,2,10
1vR,tafeng,top,60,6,0.024581005586592177,0.06983240223463687,0.034317637669592976,0.033040999968374264,0.02869011807559294,0.1005586592178771,2,2,10
1vR,coop,top,50,6,0.05079344224003268,0.18963780493145885,0.07885141180371767,0.07101721193010116,0.07169285057341818,0.2739456050453291,2,2,10
1vR,tafeng,top,50,6,0.02894345238095238,0.06473214285714286,0.037085459183673466,0.037739525880282176,0.028757589137053424,0.09375,2,2,10
1vR,coop,top,50,12,0.036366259083379024,0.27256164323566767,0.06353686294824121,0.052633656075291295,0.06953635763351963,0.3740813734507073,2,2,10
1vR,tafeng,top,50,12,0.027340367965367963,0.078125,0.03563898898720327,0.03576348942887859,0.029128749114202174,0.10714285714285714,2,2,10
1vR,coop,top,50,19,0.028808850963765238,0.3424560942495511,0.05278499025707014,0.04224257979612071,0.06347583369605271,0.4519336048701441,2,2,10
1vR,tafeng,top,50,19,0.02703197980747323,0.08482142857142858,0.035250339937839936,0.03535040761273554,0.02906512765112419,0.11607142857142858,2,2,10
1vR,coop,top,50,17,0.030458817425050508,0.32409232251565717,0.055267499102945004,0.04454475675785793,0.06511564763358216,0.43190119563789253,2,2,10
