experiment,dataset_name,model_name,split_type,pred_length,avg_precision,avg_recall,avg_f1_score,avg_f05_score,avg_f2_score,avg_hit_score,max_days,max_items,large_basket_threshold
1vR,tafeng,top,20,15,0.033666666666666664,0.072,0.04154920634920635,0.043318074866310154,0.0314,0.072,2,1,10
1vR,coop,top,10,9,0.019843272672534773,0.1783132983072831,0.03570548369978803,0.02895737949147028,0.04117927337097049,0.1783132983072831,2,1,10
1vR,tafeng,top,10,9,0.00390625,0.015625,0.00625,0.005514705882352941,0.005859375,0.015625,2,1,10
1vR,coop,top,10,4,0.028912939274603606,0.11562356081468463,0.04625756991895135,0.040817388292355795,0.043363031181061766,0.11562356081468463,2,1,10
1vR,tafeng,top,10,4,0.00390625,0.015625,0.00625,0.005514705882352941,0.005859375,0.015625,2,1,10
1vR,coop,top,20,19,0.014303635095072462,0.27161649138105215,0.027174658428288388,0.021176296695210747,0.03544050661934422,0.27161649138105215,2,1,10
1vR,tafeng,top,20,19,0.033666666666666664,0.072,0.04154920634920635,0.043318074866310154,0.0314,0.072,2,1,10
1vR,coop,top,20,4,0.029733863621056962,0.1189319097801929,0.04757382732328764,0.04197712299341883,0.04460003585214938,0.1189319097801929,2,1,10
1vR,tafeng,top,20,4,0.034,0.064,0.0416,0.04367058823529412,0.030600000000000002,0.064,2,1,10
1vR,coop,top,20,20,0.013978762970270531,0.27940066144177295,0.026623862059888304,0.020708743583485643,0.03493879614552982,0.27940066144177295,2,1,10
1vR,tafeng,top,20,20,0.033666666666666664,0.072,0.04154920634920635,0.043318074866310154,0.0314,0.072,2,1,10
1vR,coop,top,10,8,0.020952065422539214,0.16740133650384878,0.037237064059718834,0.030472958607921614,0.0418751431937894,0.16740133650384878,2,1,10
1vR,tafeng,top,10,8,0.00390625,0.015625,0.00625,0.005514705882352941,0.005859375,0.015625,2,1,10
1vR,coop,top,20,17,0.01506952711441057,0.25606941948382017,0.028462635967551112,0.022276223651701337,0.03659078309394956,0.25606941948382017,2,1,10
1vR,tafeng,top,20,17,0.033666666666666664,0.072,0.04154920634920635,0.043318074866310154,0.0314,0.072,2,1,10
1vR,coop,top,10,16,0.015048048902974323,0.23992217825690573,0.0283069078701032,0.022220379471480135,0.03605623279966169,0.23992217825690573,2,1,10
1vR,tafeng,top,10,16,0.00390625,0.015625,0.00625,0.005514705882352941,0.005859375,0.015625,2,1,10
1vR,coop,top,10,2,0.03900485915956277,0.07800971831912554,0.05200647887941702,0.05200647887941702,0.03900485915956277,0.07800971831912554,2,1,10
1vR,tafeng,top,10,2,0.0,0.0,0.0,0.0,0.0,0.0,2,1,10
1vR,coop,top,10,5,0.02608532195456639,0.13036081844412906,0.04346989733419802,0.03726323488103591,0.04346289301927149,0.13036081844412906,2,1,10
1vR,tafeng,top,10,5,0.00390625,0.015625,0.00625,0.005514705882352941,0.005859375,0.015625,2,1,10
1vR,coop,top,10,20,0.013629765242805455,0.27124824948071846,0.025939848626338448,0.02018724876084742,0.034002917113851464,0.27124824948071846,2,1,10
1vR,tafeng,top,10,20,0.00390625,0.015625,0.00625,0.005514705882352941,0.005859375,0.015625,2,1,10
1vR,coop,top,10,19,0.013925776754803955,0.263381486320103,0.026438027728237588,0.020612521233264097,0.0344432286460089,0.263381486320103,2,1,10
1vR,tafeng,top,10,19,0.00390625,0.015625,0.00625,0.005514705882352941,0.005859375,0.015625,2,1,10
1vR,coop,top,10,17,0.014674240817938755,0.24850324727200954,0.027698445581772677,0.02168777461863251,0.03557515049202411,0.24850324727200954,2,1,10
1vR,tafeng,top,10,17,0.00390625,0.015625,0.00625,0.005514705882352941,0.005859375,0.015625,2,1,10
1vR,coop,top,10,14,0.01604997363500892,0.22404767051702584,0.029942642476360526,0.023648475923485558,0.037397328850219756,0.22404767051702584,2,1,10
1vR,tafeng,top,10,14,0.00390625,0.015625,0.00625,0.005514705882352941,0.005859375,0.015625,2,1,10
1vR,coop,top,10,10,0.018939738425015267,0.18905608240833857,0.03442229646022986,0.027713360196786184,0.04054718085658808,0.18905608240833857,2,1,10
1vR,tafeng,top,10,10,0.00390625,0.015625,0.00625,0.005514705882352941,0.005859375,0.015625,2,1,10
1vR,coop,top,10,18,0.014263582524401174,0.25566510333937986,0.027005465571508777,0.021097561521285748,0.03494518936505648,0.25566510333937986,2,1,10
1vR,tafeng,top,10,18,0.00390625,0.015625,0.00625,0.005514705882352941,0.005859375,0.015625,2,1,10
1vR,coop,top,20,14,0.016620774494271087,0.23262120229271457,0.031023731547993268,0.024493368573674554,0.038776508901284555,0.23262120229271457,2,1,10
1vR,tafeng,top,20,14,0.033666666666666664,0.072,0.04154920634920635,0.043318074866310154,0.0314,0.072,2,1,10
1vR,coop,top,20,18,0.014628628486065061,0.263183640481938,0.027715263106290258,0.021641863079817164,0.03589949675446091,0.263183640481938,2,1,10
1vR,tafeng,top,20,18,0.033666666666666664,0.072,0.04154920634920635,0.043318074866310154,0.0314,0.072,2,1,10
1vR,coop,top,10,13,0.01664664004932057,0.21584255195165278,0.03089872027483049,0.024494887107305838,0.03814019956731023,0.21584255195165278,2,1,10
1vR,tafeng,top,10,13,0.00390625,0.015625,0.00625,0.005514705882352941,0.005859375,0.015625,2,1,10
1vR,coop,top,10,11,0.018062577671166258,0.19827626718798463,0.03310006163987008,0.026488220206822212,0.03969565308794796,0.19827626718798463,2,1,10
1vR,tafeng,top,10,11,0.00390625,0.015625,0.00625,0.005514705882352941,0.005859375,0.015625,2,1,10
1vR,coop,top,10,12,0.01733509931038996,0.20753404701260375,0.031987633898871985,0.025468218044467753,0.038958202783898055,0.20753404701260375,2,1,10
1vR,tafeng,top,10,12,0.00390625,0.015625,0.00625,0.005514705882352941,0.005859375,0.015625,2,1,10
1vR,coop,top,10,15,0.015516929604497846,0.23200842129007396,0.02907615501274157,0.022889552308548125,0.036694730224648434,0.23200842129007396,2,1,10
1vR,tafeng,top,10,15,0.00390625,0.015625,0.00625,0.005514705882352941,0.005859375,0.015625,2,1,10
1vR,coop,top,40,11,0.019384815749822416,0.21322975244941736,0.03553877519469727,0.02843105149325799,0.04264639644661673,0.21322975244941736,2,1,10
1vR,tafeng,top,40,11,0.030889183808891836,0.08759124087591241,0.040152305115808765,0.040333949440967,0.03285540493569691,0.08759124087591241,2,1,10
1vR,coop,top,40,14,0.017229317181488315,0.24120238854426343,0.03216128471215722,0.025390549780979727,0.04020132716723822,0.24120238854426343,2,1,10
1vR,tafeng,top,40,14,0.03178974310361172,0.10218978102189781,0.04185546813284039,0.04166574608586392,0.03504518595759471,0.10218978102189781,2,1,10
1vR,coop,top,40,8,0.02248137573192649,0.17985100585541192,0.03996689019009153,0.032700182882802166,0.04496275146385298,0.17985100585541192,2,1,10
1vR,tafeng,top,40,8,0.030656934306569343,0.08029197080291971,0.03963619511064767,0.03997357158370468,0.0320212026416406,0.08029197080291971,2,1,10
1vR,coop,top,50,2,0.041378824192866204,0.08275764838573241,0.055171765590488274,0.055171765590488274,0.041378824192866204,0.08275764838573241,2,1,10
1vR,tafeng,top,50,2,0.036036036036036036,0.05405405405405406,0.04204204204204204,0.04564564564564565,0.02882882882882883,0.05405405405405406,2,1,10
1vR,coop,top,40,5,0.027963939938547164,0.1398196996927358,0.04660656656424527,0.039948485626495944,0.04660656656424527,0.1398196996927358,2,1,10
1vR,tafeng,top,40,5,0.03199513381995134,0.08029197080291971,0.041605839416058395,0.04182398394506596,0.03348105665623914,0.08029197080291971,2,1,10
1vR,coop,top,30,2,0.041010297117298665,0.08202059423459733,0.05468039615639822,0.05468039615639822,0.041010297117298665,0.08202059423459733,2,1,10
1vR,tafeng,top,30,2,0.027972027972027972,0.04195804195804196,0.03263403263403263,0.03543123543123543,0.022377622377622378,0.04195804195804196,2,1,10
1vR,coop,top,40,19,0.014977396674536379,0.2845527276943591,0.028456883168750526,0.022174291703464154,0.0371172074289079,0.2845527276943591,2,1,10
1vR,tafeng,top,40,19,0.03158736672470826,0.10218978102189781,0.041497660776321145,0.04137161071681498,0.03465906514938568,0.10218978102189781,2,1,10
1vR,coop,top,40,4,0.03084236767348832,0.12336947069395328,0.04934778827758131,0.04354216612727762,0.046263551510232474,0.12336947069395328,2,1,10
1vR,tafeng,top,40,4,0.03345498783454988,0.08029197080291971,0.043552311435523114,0.04378681287225727,0.03469760166840458,0.08029197080291971,2,1,10
1vR,coop,top,40,15,0.01671465656624215,0.2507101860977448,0.03133986028175546,0.02466094301781616,0.039586875070854295,0.2507101860977448,2,1,10
1vR,tafeng,top,40,15,0.03172022624577369,0.10218978102189781,0.041733813631623845,0.041564979631016734,0.03491712858789309,0.10218978102189781,2,1,10
1vR,coop,top,50,3,0.03511678180365618,0.10535034541096856,0.05267517270548428,0.048623236343523946,0.04515014803327224,0.10535034541096856,2,1,10
1vR,tafeng,top,50,3,0.03153153153153153,0.05405405405405406,0.03753753753753754,0.0401016401016401,0.0268983268983269,0.05405405405405406,2,1,10
1vR,coop,top,30,4,0.030181735518910815,0.12072694207564326,0.04829077683025731,0.04260950896787409,0.04527260327836622,0.12072694207564326,2,1,10
1vR,tafeng,top,30,4,0.025058275058275056,0.04895104895104895,0.03053613053613054,0.03207712347983841,0.022752247752247753,0.04895104895104895,2,1,10
1vR,coop,top,30,10,0.01995404389176968,0.1995404389176968,0.03628007980321759,0.029201039841614176,0.0427586654823636,0.1995404389176968,2,1,10
1vR,tafeng,top,30,10,0.024833499833499837,0.06293706293706294,0.030786889877798967,0.03190590185347765,0.024159930978112795,0.06293706293706294,2,1,10
1vR,coop,top,30,7,0.02353275733138601,0.16472930131970215,0.04118232532992554,0.03408192441097285,0.04492617308719149,0.16472930131970215,2,1,10
1vR,tafeng,top,30,7,0.023559773559773557,0.04895104895104895,0.028438228438228436,0.03003454131555239,0.021321859958223593,0.04895104895104895,2,1,10
1vR,coop,top,40,7,0.024032449086075373,0.1682271436025277,0.04205678590063192,0.03480561591776434,0.04588013007341664,0.1682271436025277,2,1,10
1vR,tafeng,top,40,7,0.03091762252346194,0.08029197080291971,0.04004171011470282,0.04033967917357266,0.03235298764495845,0.08029197080291971,2,1,10
1vR,coop,top,40,17,0.015805595626079676,0.2686822424488376,0.029854870813766976,0.023364763256426783,0.03838445165478615,0.2686822424488376,2,1,10
1vR,tafeng,top,40,17,0.03163256344342648,0.10218978102189781,0.041578763777132176,0.04143755556219493,0.0347497393117831,0.10218978102189781,2,1,10
1vR,coop,top,50,4,0.03133370929085014,0.12533483716340055,0.05013393486536022,0.04423582488120019,0.0470005639362752,0.12533483716340055,2,1,10
1vR,tafeng,top,50,4,0.03453453453453453,0.07207207207207207,0.042942942942942944,0.044504232739526854,0.03268983268983269,0.07207207207207207,2,1,10
1vR,coop,top,30,14,0.017005930345489452,0.23807475854611584,0.03174430649916629,0.02506135057741864,0.03968012114530999,0.23807475854611584,2,1,10
1vR,tafeng,top,30,14,0.025108050457700808,0.06993006993006994,0.03134088134088134,0.03231933620011131,0.024961090602801835,0.06993006993006994,2,1,10
1vR,coop,top,40,2,0.040951649370978026,0.08190329874195605,0.05460219916130403,0.05460219916130403,0.040951649370978026,0.08190329874195605,2,1,10
1vR,tafeng,top,40,2,0.0364963503649635,0.058394160583941604,0.043795620437956206,0.04671532846715328,0.030656934306569343,0.058394160583941604,2,1,10
1vR,coop,top,30,16,0.016027081038692943,0.2564203386498243,0.030168489521764635,0.02367073778586242,0.03846445510941345,0.2564203386498243,2,1,10
1vR,tafeng,top,30,16,0.025045612895263244,0.06993006993006994,0.031231187113540056,0.03222873853866345,0.024844540486251718,0.06993006993006994,2,1,10
1vR,coop,top,30,17,0.015524729745517836,0.26390356589909314,0.029324330538141364,0.022949567244423957,0.03770226480408091,0.26390356589909314,2,1,10
1vR,tafeng,top,30,17,0.025019903310730132,0.06993006993006994,0.03118548118548118,0.03219131776545672,0.024794590436301663,0.06993006993006994,2,1,10
1vR,coop,top,50,16,0.016481674029168038,0.2636930776822219,0.03102416632802846,0.02434213052428194,0.03955538504918175,0.2636930776822219,2,1,10
1vR,tafeng,top,50,16,0.03292042042042042,0.0990990990990991,0.04133878839761193,0.04245562261549144,0.03323144573144573,0.0990990990990991,2,1,10
1vR,coop,top,50,18,0.01552684963265816,0.27946567037924713,0.029419108535472322,0.022971190445779513,0.038110618762317604,0.27946567037924713,2,1,10
1vR,tafeng,top,50,18,0.03273273273273273,0.0990990990990991,0.04100408837250942,0.0421822196023624,0.03286289536289536,0.0990990990990991,2,1,10
1vR,coop,top,50,9,0.021619515328101253,0.19457563795291133,0.038915127590582244,0.031552806154526145,0.04490207029682568,0.19457563795291133,2,1,10
1vR,tafeng,top,50,9,0.032582582582582585,0.08108108108108109,0.04054054054054054,0.04192204573762602,0.03179470679470679,0.08108108108108109,2,1,10
1vR,coop,top,50,20,0.014743604805990258,0.29485055688707174,0.028082851637764923,0.02184233436876886,0.03685818358294743,0.29485055688707174,2,1,10
1vR,tafeng,top,50,20,0.032582582582582585,0.0990990990990991,0.04073314073314073,0.041962822122690945,0.03255577005577006,0.0990990990990991,2,1,10
1vR,coop,top,40,3,0.03512280905173246,0.1053684271551974,0.0526842135775987,0.04863158176393726,0.04515789735222746,0.1053684271551974,2,1,10
1vR,tafeng,top,40,3,0.030413625304136247,0.058394160583941604,0.037712895377128956,0.0392288976230582,0.028050052137643378,0.058394160583941604,2,1,10
1vR,coop,top,50,11,0.019658021067861752,0.21623431552234598,0.03603964002067765,0.0288317501203445,0.043247405350887634,0.21623431552234598,2,1,10
1vR,tafeng,top,50,11,0.032937482937482936,0.09009009009009009,0.04127764127764127,0.04246127976400573,0.032893607893607894,0.09009009009009009,2,1,10
1vR,coop,top,40,12,0.01857152749595789,0.22285349875355093,0.03428582258949236,0.027288759107580895,0.04178565814294697,0.22285349875355093,2,1,10
1vR,tafeng,top,40,12,0.030833886308338866,0.08759124087591241,0.040058724730257574,0.04025450160343783,0.032764164059784495,0.08759124087591241,2,1,10
1vR,coop,top,40,13,0.017875556269086323,0.23237578990086383,0.0331973696197709,0.02630740272463008,0.04100827931791704,0.23237578990086383,2,1,10
1vR,tafeng,top,40,13,0.03191006074217753,0.10218978102189781,0.04206401870635447,0.04183971081451518,0.03525987037150627,0.10218978102189781,2,1,10
1vR,coop,top,40,6,0.02582758420778015,0.15496550524668096,0.04427585864190885,0.037191721259203434,0.04648965157400429,0.15496550524668096,2,1,10
1vR,tafeng,top,40,6,0.03126520681265207,0.08029197080291971,0.04056308654848801,0.04082294119219838,0.032751129648939864,0.08029197080291971,2,1,10
1vR,coop,top,50,13,0.01826346186983434,0.23741717185957986,0.03391774586614568,0.026878278409817602,0.04189810488066432,0.23741717185957986,2,1,10
1vR,tafeng,top,50,13,0.032617232617232615,0.09009009009009009,0.04073314073314073,0.04200059574537023,0.03235704191586544,0.09009009009009009,2,1,10
1vR,coop,top,40,18,0.015372919221991443,0.27669719983767177,0.029127478870713402,0.02274346371954157,0.03773289873208707,0.27669719983767177,2,1,10
1vR,tafeng,top,40,18,0.03160870961965852,0.10218978102189781,0.04153607798723163,0.04140277643141236,0.034702341454166265,0.10218978102189781,2,1,10
1vR,coop,top,40,20,0.014640992733499376,0.2927995825844977,0.027887422965398492,0.021690321395156184,0.03660173961350841,0.2927995825844977,2,1,10
1vR,tafeng,top,40,20,0.03158736672470826,0.10218978102189781,0.041497660776321145,0.04137161071681498,0.03465906514938568,0.10218978102189781,2,1,10
1vR,coop,top,50,15,0.016987013800773828,0.2547934583392077,0.03185050401804596,0.025062776014418472,0.04023183032139229,0.2547934583392077,2,1,10
1vR,tafeng,top,50,15,0.03243243243243243,0.09009009009009009,0.040411390411390406,0.04173308418803497,0.032022341890762945,0.09009009009009009,2,1,10
1vR,coop,top,40,9,0.021202517376208607,0.19082265638587745,0.03816453127717547,0.030944214549061193,0.04403599762751017,0.19082265638587745,2,1,10
1vR,tafeng,top,40,9,0.03045417680454177,0.08029197080291971,0.03931178310740354,0.039686622391646,0.031740461484987034,0.08029197080291971,2,1,10
1vR,coop,top,40,10,0.020265103935171766,0.20264942895240304,0.036845614238506574,0.02965624329181638,0.043425116538050625,0.20264942895240304,2,1,10
1vR,tafeng,top,40,10,0.03102189781021898,0.08759124087591241,0.040373495118020665,0.040523849150183075,0.033063955509210985,0.08759124087591241,2,1,10
1vR,coop,top,50,5,0.028214436768645143,0.14107218384322573,0.04702406128107523,0.04030633824092163,0.04702406128107523,0.14107218384322573,2,1,10
1vR,tafeng,top,50,5,0.03318318318318318,0.07207207207207207,0.04114114114114114,0.04268728974611328,0.031563706563706564,0.07207207207207207,2,1,10
1vR,coop,top,60,6,0.026060024688053057,0.1563601481283184,0.044674328036662395,0.03752643555079641,0.046908044438495514,0.1563601481283184,2,1,10
1vR,tafeng,top,60,6,0.024444444444444442,0.06666666666666667,0.031746031746031744,0.03191534391534392,0.02592592592592593,0.06666666666666667,2,1,10
1vR,coop,top,50,8,0.022967185957986747,0.18373748766389397,0.04083055281419866,0.03340681593888981,0.04593437191597349,0.18373748766389397,2,1,10
1vR,tafeng,top,50,8,0.03183183183183183,0.07207207207207207,0.039139139139139134,0.0408152878741114,0.030062205062205062,0.07207207207207207,2,1,10
1vR,coop,top,50,6,0.025946942995441504,0.1556816579726491,0.044480473706471166,0.03736359791343578,0.046704497391794726,0.1556816579726491,2,1,10
1vR,tafeng,top,50,6,0.03258258258258258,0.07207207207207207,0.040283140283140284,0.04186360892243245,0.03096310596310596,0.07207207207207207,2,1,10
1vR,coop,top,60,9,0.021651620835130406,0.19486458751617364,0.03897291750323471,0.03159966284046058,0.04496875096527083,0.19486458751617364,2,1,10
1vR,tafeng,top,60,9,0.022945326278659608,0.06666666666666667,0.029444444444444443,0.02981779809366016,0.02408443408443408,0.06666666666666667,2,1,10
1vR,coop,top,50,14,0.01759601462653767,0.24633441421119415,0.03284576342873254,0.02593094106966196,0.04105686538190413,0.24633441421119415,2,1,10
1vR,tafeng,top,50,14,0.03251823251823252,0.09009009009009009,0.04056154056154056,0.041857453596269786,0.03218039468039468,0.09009009009009009,2,1,10
1vR,coop,top,40,16,0.01622809454332296,0.2596382398979651,0.030546868872193784,0.023967619202125548,0.03894690662111962,0.2596382398979651,2,1,10
1vR,tafeng,top,40,16,0.031659398995165414,0.10218978102189781,0.04162647142466808,0.04147661520138152,0.034801876955161626,0.10218978102189781,2,1,10
1vR,coop,top,50,12,0.018902634835596902,0.22682574369096292,0.034897081629775825,0.027775280725875876,0.04253058947608151,0.22682574369096292,2,1,10
1vR,tafeng,top,50,12,0.03273273273273273,0.09009009009009009,0.040931140931140926,0.04216710804126258,0.03255577005577006,0.09009009009009009,2,1,10
1vR,coop,top,50,19,0.015099311321680292,0.28686733399125897,0.028688495699985904,0.02235478331629466,0.037419246541528756,0.28686733399125897,2,1,10
1vR,tafeng,top,50,19,0.032653706337916866,0.0990990990990991,0.040861840861840866,0.042066822226691045,0.03270265607222129,0.0990990990990991,2,1,10
1vR,coop,top,60,15,0.017004268356162328,0.2550528711015928,0.031882876415067554,0.025088238028306276,0.040272763960496866,0.2550528711015928,2,1,10
1vR,tafeng,top,60,15,0.023439153439153433,0.08888888888888889,0.030555555555555555,0.03058577918951011,0.025973772815878076,0.08888888888888889,2,1,10
1vR,coop,top,50,10,0.020501041715619468,0.205008459044128,0.03727458569908873,0.03000151671720688,0.043930674570037326,0.205008459044128,2,1,10
1vR,tafeng,top,50,10,0.03318318318318318,0.09009009009009009,0.04168714168714169,0.04281285084728413,0.033279708279708275,0.09009009009009009,2,1,10
1vR,coop,top,50,7,0.024332339731324634,0.1703263781192725,0.04258159452981813,0.03523994030053914,0.04645264857798341,0.1703263781192725,2,1,10
1vR,tafeng,top,50,7,0.032153582153582154,0.07207207207207207,0.039639639639639644,0.04126715039493944,0.030471705471705468,0.07207207207207207,2,1,10
1vR,coop,top,50,17,0.015998466683068733,0.2719582687156351,0.030219151902501684,0.02364987045535534,0.03885273052057204,0.2719582687156351,2,1,10
