experiment,dataset_name,model_name,split_type,pred_length,avg_precision,avg_recall,avg_f1_score,avg_f05_score,avg_f2_score,avg_hit_score,max_days,max_items,large_basket_threshold
1vR,tafeng,top,30,15,0.022685647685647684,0.07865168539325842,0.030131977884786873,0.029772306202859707,0.025873812241955004,0.07865168539325842,1,1,10
1vR,coop,top,30,3,0.033021754267507857,0.09906526280252358,0.04953263140126179,0.045722428985780106,0.04245654120108154,0.09906526280252358,1,1,10
1vR,tafeng,top,30,3,0.02247191011235955,0.0449438202247191,0.028089887640449437,0.029040622299049263,0.02118780096308186,0.0449438202247191,1,1,10
1vR,coop,top,30,8,0.021353364420906042,0.17082691536724834,0.0379615367482774,0.031059439157681508,0.042706728841812085,0.17082691536724834,1,1,10
1vR,tafeng,top,30,8,0.022204387372926696,0.06741573033707865,0.029151061173533086,0.0290450848693208,0.024452794396614623,0.06741573033707865,1,1,10
1vR,coop,top,30,19,0.01437172123199892,0.2730361023779883,0.027306054470272987,0.021277568363646176,0.03561597396914296,0.2730361023779883,1,1,10
1vR,tafeng,top,30,19,0.022685647685647684,0.07865168539325842,0.030131977884786873,0.029772306202859707,0.025873812241955004,0.07865168539325842,1,1,10
1vR,coop,top,20,6,0.02388080590493923,0.14326658025885833,0.040937220467697474,0.03438802348457508,0.04298232117104313,0.14326658025885833,1,1,10
1vR,tafeng,top,20,6,0.030405405405405407,0.08108108108108109,0.03951093951093951,0.03972443031266561,0.03209459459459459,0.08108108108108109,1,1,10
1vR,coop,top,20,2,0.038564048266671536,0.07712809653334307,0.05141873102222871,0.05141873102222871,0.038564048266671536,0.07712809653334307,1,1,10
1vR,tafeng,top,20,2,0.02702702702702703,0.04054054054054054,0.03153153153153153,0.03423423423423423,0.021621621621621623,0.04054054054054054,1,1,10
1vR,coop,top,20,18,0.014279882248366292,0.25690501834644663,0.027053889087567663,0.02112575610574444,0.03504212612048504,0.25690501834644663,1,1,10
1vR,tafeng,top,20,18,0.02984234234234234,0.08108108108108109,0.03865293865293865,0.03893818952642482,0.03141891891891892,0.08108108108108109,1,1,10
1vR,coop,top,20,10,0.018993288182210945,0.18989028642362948,0.03453131508590717,0.02779457637848717,0.040694687484515706,0.18989028642362948,1,1,10
1vR,tafeng,top,20,10,0.02984234234234234,0.08108108108108109,0.03865293865293865,0.03893818952642482,0.03141891891891892,0.08108108108108109,1,1,10
1vR,coop,top,20,7,0.022183509669590092,0.15526022745942789,0.03881962065755125,0.03212745421281161,0.042346543359705335,0.15526022745942789,1,1,10
1vR,tafeng,top,20,7,0.03008365508365508,0.08108108108108109,0.039028314028314026,0.03927708641704585,0.03172604422604423,0.08108108108108109,1,1,10
1vR,coop,top,20,4,0.028849254884779445,0.11539093448219208,0.046158199309954545,0.04072819463217028,0.04327257838639938,0.11539093448219208,1,1,10
1vR,tafeng,top,20,4,0.030405405405405407,0.06756756756756757,0.03873873873873874,0.039533651298357175,0.03006756756756757,0.06756756756756757,1,1,10
1vR,coop,top,20,16,0.015135280177084518,0.24206356450464594,0.02848740667253128,0.022353039854267544,0.0363170482811481,0.24206356450464594,1,1,10
1vR,tafeng,top,20,16,0.02984234234234234,0.08108108108108109,0.03865293865293865,0.03893818952642482,0.03141891891891892,0.08108108108108109,1,1,10
1vR,coop,top,20,15,0.01564323030395794,0.23456068931524854,0.029328621049444722,0.023079591047118646,0.03704254719976942,0.23456068931524854,1,1,10
1vR,tafeng,top,20,15,0.02984234234234234,0.08108108108108109,0.03865293865293865,0.03893818952642482,0.03141891891891892,0.08108108108108109,1,1,10
1vR,coop,top,20,9,0.01975817983777238,0.1777871081983972,0.03556289819091256,0.02883580703548208,0.04103140511253108,0.1777871081983972,1,1,10
1vR,tafeng,top,20,9,0.02984234234234234,0.08108108108108109,0.03865293865293865,0.03893818952642482,0.03141891891891892,0.08108108108108109,1,1,10
1vR,coop,top,20,8,0.02086489956613544,0.166888771244455,0.03709146449065031,0.030348519295013386,0.04172545266303824,0.166888771244455,1,1,10
1vR,tafeng,top,20,8,0.02984234234234234,0.08108108108108109,0.03865293865293865,0.03893818952642482,0.03141891891891892,0.08108108108108109,1,1,10
1vR,coop,top,20,19,0.013965487640538078,0.2651928658792603,0.026531599043649576,0.02067551169089705,0.03460118798365106,0.2651928658792603,1,1,10
1vR,tafeng,top,20,19,0.02984234234234234,0.08108108108108109,0.03865293865293865,0.03893818952642482,0.03141891891891892,0.08108108108108109,1,1,10
1vR,coop,top,20,11,0.01811372086294958,0.19920042351996203,0.03320643223708265,0.0265662853756297,0.03984451810260969,0.19920042351996203,1,1,10
1vR,tafeng,top,20,11,0.02984234234234234,0.08108108108108109,0.03865293865293865,0.03893818952642482,0.03141891891891892,0.08108108108108109,1,1,10
1vR,coop,top,20,3,0.03237250284476411,0.09711750853429234,0.04855875426714617,0.044823465477365695,0.04162178937183957,0.09711750853429234,1,1,10
1vR,tafeng,top,20,3,0.02927927927927928,0.05405405405405406,0.036036036036036036,0.0376992376992377,0.02644787644787645,0.05405405405405406,1,1,10
1vR,coop,top,10,4,0.02816787732041969,0.11262308313155771,0.04506322302932473,0.039764905527617384,0.042240862446673584,0.11262308313155771,1,1,10
1vR,tafeng,top,10,4,0.006578947368421052,0.02631578947368421,0.010526315789473684,0.009287925696594427,0.009868421052631578,0.02631578947368421,1,1,10
1vR,coop,top,20,14,0.016190016133425095,0.22658317968564595,0.03021901700409887,0.02385840482990173,0.037769871635468466,0.22658317968564595,1,1,10
1vR,tafeng,top,20,14,0.02984234234234234,0.08108108108108109,0.03865293865293865,0.03893818952642482,0.03141891891891892,0.08108108108108109,1,1,10
1vR,coop,top,10,8,0.020322322149198664,0.1623083131557708,0.03611364771897459,0.029555944378735117,0.04060657771069393,0.1623083131557708,1,1,10
1vR,tafeng,top,10,8,0.006578947368421052,0.02631578947368421,0.010526315789473684,0.009287925696594427,0.009868421052631578,0.02631578947368421,1,1,10
1vR,coop,top,10,6,0.023358084476728536,0.14,0.04003136169722126,0.03363272791080796,0.04201864022445136,0.14,1,1,10
1vR,tafeng,top,10,6,0.006578947368421052,0.02631578947368421,0.010526315789473684,0.009287925696594427,0.009868421052631578,0.02631578947368421,1,1,10
1vR,coop,top,20,20,0.013674413746489174,0.27331641687507985,0.026043577478207822,0.02025770623831548,0.03417665605019832,0.27331641687507985,1,1,10
1vR,tafeng,top,20,20,0.02984234234234234,0.08108108108108109,0.03865293865293865,0.03893818952642482,0.03141891891891892,0.08108108108108109,1,1,10
1vR,coop,top,10,2,0.03783696529459241,0.07567393058918483,0.050449287059456546,0.050449287059456546,0.03783696529459241,0.07567393058918483,1,1,10
1vR,tafeng,top,10,2,0.0,0.0,0.0,0.0,0.0,0.0,1,1,10
1vR,coop,top,20,5,0.02603430755094714,0.1301593676408843,0.04338949840875761,0.03719160045489478,0.04338819446798781,0.1301593676408843,1,1,10
1vR,tafeng,top,20,5,0.029054054054054052,0.06756756756756757,0.036936936936936934,0.0377167083049436,0.02894144144144144,0.06756756756756757,1,1,10
1vR,coop,top,20,13,0.016763348859590115,0.21785720805418135,0.031129689237723326,0.024670043862705444,0.03845068212209763,0.21785720805418135,1,1,10
1vR,tafeng,top,20,13,0.02984234234234234,0.08108108108108109,0.03865293865293865,0.03893818952642482,0.03141891891891892,0.08108108108108109,1,1,10
1vR,coop,top,10,9,0.019223317575617814,0.17267150928167876,0.034585533648487626,0.028051521179396653,0.03988204800311337,0.17267150928167876,1,1,10
1vR,tafeng,top,10,9,0.006578947368421052,0.02631578947368421,0.010526315789473684,0.009287925696594427,0.009868421052631578,0.02631578947368421,1,1,10
1vR,coop,top,10,5,0.025488297013720743,0.12734463276836158,0.042471885929513044,0.03640952947889282,0.042461470463891766,0.12734463276836158,1,1,10
1vR,tafeng,top,10,5,0.006578947368421052,0.02631578947368421,0.010526315789473684,0.009287925696594427,0.009868421052631578,0.02631578947368421,1,1,10
1vR,coop,top,10,10,0.018422133825281524,0.1838095238095238,0.03347701504844361,0.026954798164525662,0.03942785328741746,0.1838095238095238,1,1,10
1vR,tafeng,top,10,10,0.006578947368421052,0.02631578947368421,0.010526315789473684,0.009287925696594427,0.009868421052631578,0.02631578947368421,1,1,10
1vR,coop,top,10,7,0.02156324224605095,0.15073446327683615,0.03772247203966332,0.031226115236515556,0.041133762390420985,0.15073446327683615,1,1,10
1vR,tafeng,top,10,7,0.006578947368421052,0.02631578947368421,0.010526315789473684,0.009287925696594427,0.009868421052631578,0.02631578947368421,1,1,10
1vR,coop,top,10,12,0.016923173275473512,0.20250201775625504,0.03122271567550017,0.024861792155649532,0.03802020887371977,0.20250201775625504,1,1,10
1vR,tafeng,top,10,12,0.006578947368421052,0.02631578947368421,0.010526315789473684,0.009287925696594427,0.009868421052631578,0.02631578947368421,1,1,10
1vR,coop,top,10,3,0.031404358353510894,0.0942050040355125,0.04710519235942964,0.043482543821526866,0.0403747261616511,0.0942050040355125,1,1,10
1vR,tafeng,top,10,3,0.008771929824561403,0.02631578947368421,0.013157894736842105,0.01214574898785425,0.011278195488721806,0.02631578947368421,1,1,10
1vR,coop,top,10,17,0.014364646779260082,0.24311541565778855,0.027108908396830344,0.02122890284172986,0.03481082982028452,0.24311541565778855,1,1,10
1vR,tafeng,top,10,17,0.006578947368421052,0.02631578947368421,0.010526315789473684,0.009287925696594427,0.009868421052631578,0.02631578947368421,1,1,10
1vR,coop,top,10,16,0.014729385895245459,0.23470540758676353,0.02770236611890222,0.021748536487376777,0.0352791798721697,0.23470540758676353,1,1,10
1vR,tafeng,top,10,16,0.006578947368421052,0.02631578947368421,0.010526315789473684,0.009287925696594427,0.009868421052631578,0.02631578947368421,1,1,10
1vR,coop,top,10,14,0.015695564457065662,0.21898305084745762,0.02927649294477381,0.023125011209137458,0.036558621413877064,0.21898305084745762,1,1,10
1vR,tafeng,top,10,14,0.006578947368421052,0.02631578947368421,0.010526315789473684,0.009287925696594427,0.009868421052631578,0.02631578947368421,1,1,10
1vR,coop,top,10,13,0.016228961649058498,0.21031476997578694,0.03011849302164071,0.023879022877258838,0.03717043676148504,0.21031476997578694,1,1,10
1vR,tafeng,top,10,13,0.006578947368421052,0.02631578947368421,0.010526315789473684,0.009287925696594427,0.009868421052631578,0.02631578947368421,1,1,10
1vR,coop,top,20,12,0.017377705568435587,0.2084740502747403,0.03207976054322281,0.025534061025293354,0.03909377420440054,0.2084740502747403,1,1,10
1vR,tafeng,top,20,12,0.02984234234234234,0.08108108108108109,0.03865293865293865,0.03893818952642482,0.03141891891891892,0.08108108108108109,1,1,10
1vR,coop,top,10,18,0.013988948477340429,0.25058918482647297,0.026480312424791007,0.02069003333323558,0.03425843628968276,0.25058918482647297,1,1,10
1vR,tafeng,top,10,18,0.006578947368421052,0.02631578947368421,0.010526315789473684,0.009287925696594427,0.009868421052631578,0.02631578947368421,1,1,10
1vR,coop,top,20,17,0.014709773622941291,0.2499497982803629,0.027782494587882654,0.02174425738318779,0.035715670798118875,0.2499497982803629,1,1,10
1vR,tafeng,top,20,17,0.02984234234234234,0.08108108108108109,0.03865293865293865,0.03893818952642482,0.03141891891891892,0.08108108108108109,1,1,10
1vR,coop,top,10,19,0.013663417134859943,0.2582566585956416,0.02593471113342702,0.020222864427975856,0.033780204131273736,0.2582566585956416,1,1,10
1vR,tafeng,top,10,19,0.006578947368421052,0.02631578947368421,0.010526315789473684,0.009287925696594427,0.009868421052631578,0.02631578947368421,1,1,10
1vR,coop,top,10,11,0.017621928381008282,0.1933494753833737,0.032287884028804115,0.02584081298109028,0.03871552767920805,0.1933494753833737,1,1,10
1vR,tafeng,top,10,11,0.006578947368421052,0.02631578947368421,0.010526315789473684,0.009287925696594427,0.009868421052631578,0.02631578947368421,1,1,10
1vR,coop,top,10,15,0.01518001812553869,0.22684422921711056,0.02843979668434874,0.022391279129563704,0.035884761623157325,0.22684422921711056,1,1,10
1vR,tafeng,top,10,15,0.006578947368421052,0.02631578947368421,0.010526315789473684,0.009287925696594427,0.009868421052631578,0.02631578947368421,1,1,10
1vR,coop,top,10,20,0.01336300508779313,0.26576271186440675,0.025426851492395455,0.019790810307463286,0.03332296301817413,0.26576271186440675,1,1,10
1vR,tafeng,top,10,20,0.006578947368421052,0.02631578947368421,0.010526315789473684,0.009287925696594427,0.009868421052631578,0.02631578947368421,1,1,10
1vR,coop,top,50,2,0.03997339138848573,0.07994678277697145,0.053297855184647636,0.053297855184647636,0.03997339138848573,0.07994678277697145,1,1,10
1vR,tafeng,top,50,2,0.03076923076923077,0.046153846153846156,0.035897435897435895,0.03897435897435897,0.024615384615384615,0.046153846153846156,1,1,10
1vR,coop,top,40,8,0.021853407565740418,0.17482726052592334,0.038850502339094074,0.031786774641076966,0.043706815131480836,0.17482726052592334,1,1,10
1vR,tafeng,top,40,8,0.026422764227642274,0.08536585365853659,0.035733643050716225,0.034908047476196684,0.030792682926829268,0.08536585365853659,1,1,10
1vR,coop,top,50,4,0.030267295597484277,0.12106918238993711,0.048427672955974846,0.04273029966703662,0.04540094339622641,0.12106918238993711,1,1,10
1vR,tafeng,top,50,4,0.03461538461538462,0.07692307692307693,0.0441025641025641,0.04500754147812971,0.03423076923076923,0.07692307692307693,1,1,10
1vR,coop,top,40,14,0.016803485325133677,0.23524879455187156,0.031366505940249534,0.02476303100546015,0.03920813242531191,0.23524879455187156,1,1,10
1vR,tafeng,top,40,14,0.028315383803188682,0.12195121951219512,0.039441452856087,0.03773521707126759,0.03584494773519163,0.12195121951219512,1,1,10
1vR,coop,top,50,9,0.021065150782131913,0.18958635703918722,0.037917271407837426,0.03074373357392224,0.043750697778273964,0.18958635703918722,1,1,10
1vR,tafeng,top,50,9,0.03205128205128205,0.09230769230769231,0.04102564102564102,0.04163222045574986,0.033343195266272184,0.09230769230769231,1,1,10
1vR,coop,top,30,10,0.019306648661194692,0.19306648661194692,0.03510299756580853,0.028253632187114193,0.04137138998827434,0.19306648661194692,1,1,10
1vR,tafeng,top,30,10,0.02304708400214018,0.07865168539325842,0.03073998411077063,0.0302907561615802,0.02645921494236101,0.07865168539325842,1,1,10
1vR,coop,top,50,16,0.01601430212868892,0.25622883405902275,0.0301445687128262,0.02365189237467902,0.03843432510885341,0.25622883405902275,1,1,10
1vR,tafeng,top,50,16,0.032628205128205134,0.12307692307692308,0.0423888027507937,0.04254340558564312,0.03579670329670329,0.12307692307692308,1,1,10
1vR,coop,top,50,3,0.034087243992904366,0.1022617319787131,0.05113086598935655,0.04719772245171374,0.043826456562305625,0.1022617319787131,1,1,10
1vR,tafeng,top,50,3,0.028205128205128206,0.046153846153846156,0.03333333333333333,0.035818540433925045,0.023516483516483513,0.046153846153846156,1,1,10
1vR,coop,top,40,5,0.027230700402644532,0.13615350201322265,0.04538450067107422,0.03890100057520647,0.04538450067107422,0.13615350201322265,1,1,10
1vR,tafeng,top,40,5,0.028658536585365855,0.08536585365853659,0.03902439024390244,0.037999590079934406,0.033231707317073166,0.08536585365853659,1,1,10
1vR,coop,top,40,4,0.02983173435402893,0.11932693741611572,0.047730774966446295,0.042115389676276135,0.044747601531043395,0.11932693741611572,1,1,10
1vR,tafeng,top,40,4,0.03048780487804878,0.08536585365853659,0.041463414634146344,0.040459110473457675,0.03475609756097561,0.08536585365853659,1,1,10
1vR,coop,top,30,16,0.015622824045745153,0.24995252463443968,0.029407533389878757,0.02307368085683603,0.03749423513418196,0.24995252463443968,1,1,10
1vR,tafeng,top,30,16,0.022685647685647684,0.07865168539325842,0.030131977884786873,0.029772306202859707,0.025873812241955004,0.07865168539325842,1,1,10
1vR,coop,top,50,18,0.01512356877922914,0.27222423802612483,0.028655182950118388,0.02237459490625683,0.03712148700356246,0.27222423802612483,1,1,10
1vR,tafeng,top,50,18,0.0323076923076923,0.12307692307692308,0.04181723809254174,0.04207651736322276,0.035167332667332664,0.12307692307692308,1,1,10
1vR,coop,top,50,13,0.017746827434780985,0.23070875665215287,0.0329583938074504,0.02611797245118711,0.04071330999743874,0.23070875665215287,1,1,10
1vR,tafeng,top,50,13,0.03211045364891519,0.1076923076923077,0.04135454289300443,0.04176635969974382,0.03430349062702004,0.1076923076923077,1,1,10
1vR,coop,top,30,17,0.015135968826371724,0.25729538117443507,0.02859000552628676,0.02237487734895871,0.036758140894827734,0.25729538117443507,1,1,10
1vR,tafeng,top,30,17,0.022685647685647684,0.07865168539325842,0.030131977884786873,0.029772306202859707,0.025873812241955004,0.07865168539325842,1,1,10
1vR,coop,top,40,2,0.0391459959238455,0.078291991847691,0.052194661231794004,0.052194661231794004,0.0391459959238455,0.078291991847691,1,1,10
1vR,tafeng,top,40,2,0.03048780487804878,0.04878048780487805,0.036585365853658534,0.03902439024390244,0.025609756097560978,0.04878048780487805,1,1,10
1vR,coop,top,30,2,0.03910915114046378,0.07821830228092756,0.0521455348539517,0.0521455348539517,0.03910915114046378,0.07821830228092756,1,1,10
1vR,tafeng,top,30,2,0.028089887640449437,0.0449438202247191,0.033707865168539325,0.03595505617977528,0.02359550561797753,0.0449438202247191,1,1,10
1vR,coop,top,30,14,0.01655518747494355,0.2317641845842213,0.030902914316076592,0.024397096715154325,0.038628368867011695,0.2317641845842213,1,1,10
1vR,tafeng,top,30,14,0.022685647685647684,0.07865168539325842,0.030131977884786873,0.029772306202859707,0.025873812241955004,0.07865168539325842,1,1,10
1vR,coop,top,50,11,0.01918953687821612,0.21108490566037735,0.03518081761006288,0.028144654088050308,0.042216981132075455,0.21108490566037735,1,1,10
1vR,tafeng,top,50,11,0.03265734265734266,0.1076923076923077,0.04228438228438228,0.042553066254644445,0.035219780219780214,0.1076923076923077,1,1,10
1vR,coop,top,40,7,0.023342020608014533,0.1633941442561018,0.04084853606402545,0.03380568501850382,0.04456203934257322,0.1633941442561018,1,1,10
1vR,tafeng,top,40,7,0.026858304297328685,0.08536585365853659,0.03641114982578397,0.03551971503487854,0.031347006651884696,0.08536585365853659,1,1,10
1vR,coop,top,60,6,0.02511249633510522,0.15067497801063137,0.043049993717323244,0.03616199472255153,0.045202493403189416,0.15067497801063137,1,1,10
1vR,tafeng,top,60,6,0.0261437908496732,0.058823529411764705,0.030812324929971987,0.03294117647058823,0.023529411764705882,0.058823529411764705,1,1,10
1vR,coop,top,50,20,0.014373185776487664,0.28746371552975325,0.027377496717119348,0.02129360855775948,0.035932964441219156,0.28746371552975325,1,1,10
1vR,tafeng,top,50,20,0.032051282051282055,0.12307692307692308,0.04135454289300443,0.04170185397486074,0.03464285714285714,0.12307692307692308,1,1,10
1vR,coop,top,40,15,0.016304617984788966,0.24456926977183477,0.030571158721479346,0.024055993748049318,0.03861620049028969,0.24456926977183477,1,1,10
1vR,tafeng,top,40,15,0.02819923978460563,0.12195121951219512,0.03923820082356668,0.037566863360120474,0.0356309982272755,0.12195121951219512,1,1,10
1vR,coop,top,40,17,0.015469795812146005,0.2629865288064821,0.029220725422942448,0.022868393809259303,0.03756950411521171,0.2629865288064821,1,1,10
1vR,tafeng,top,40,17,0.028052778761171872,0.12195121951219512,0.03897915411545253,0.03735397192806453,0.035351335656213706,0.12195121951219512,1,1,10
1vR,coop,top,40,19,0.014687914708244688,0.2790674553859919,0.027907021700827934,0.02174574055159586,0.03640041162923604,0.2790674553859919,1,1,10
1vR,tafeng,top,40,19,0.02797726717014265,0.12195121951219512,0.03884365276043898,0.037243795783954134,0.0351998434580619,0.12195121951219512,1,1,10
1vR,coop,top,40,11,0.018884977427503648,0.20773475170254013,0.03462245861709001,0.027697966893672016,0.04154695034050801,0.20773475170254013,1,1,10
1vR,tafeng,top,40,11,0.026810790835181078,0.0975609756097561,0.03659592440080245,0.035510142188939824,0.03218641114982578,0.0975609756097561,1,1,10
1vR,coop,top,50,5,0.02740686985970005,0.13703434929850025,0.04567811643283341,0.03915267122814293,0.04567811643283341,0.13703434929850025,1,1,10
1vR,tafeng,top,50,5,0.03307692307692307,0.07692307692307693,0.04205128205128205,0.04293902176255117,0.03294871794871795,0.07692307692307693,1,1,10
1vR,coop,top,50,15,0.016485244315432978,0.24727866473149493,0.030909833091436866,0.024322491612933924,0.03904399969444655,0.24727866473149493,1,1,10
1vR,tafeng,top,50,15,0.03179487179487179,0.1076923076923077,0.04080509234355388,0.041309532271063626,0.03373192596876807,0.1076923076923077,1,1,10
1vR,coop,top,40,3,0.03383539626518202,0.10150618879554606,0.05075309439777303,0.04684901021332895,0.043502652340948314,0.10150618879554606,1,1,10
1vR,tafeng,top,40,3,0.024390243902439025,0.04878048780487805,0.03048780487804878,0.031519699812382736,0.022996515679442508,0.04878048780487805,1,1,10
1vR,coop,top,40,12,0.018110718960746293,0.2173286275289556,0.03343517346599316,0.02661166867701497,0.04074911766167918,0.2173286275289556,1,1,10
1vR,tafeng,top,40,12,0.02671840354767184,0.0975609756097561,0.03643957668347912,0.03537740616770206,0.03203397212543554,0.0975609756097561,1,1,10
1vR,coop,top,50,14,0.017049381436173884,0.23869134010643445,0.03182551201419125,0.02512540422172993,0.039781890017739054,0.23869134010643445,1,1,10
1vR,tafeng,top,50,14,0.031941391941391936,0.1076923076923077,0.041061502599964134,0.04152191695281845,0.0340018315018315,0.1076923076923077,1,1,10
1vR,coop,top,40,13,0.017453665288829575,0.22689764875478452,0.03241394982211206,0.025686526274126546,0.040040761544961966,0.22689764875478452,1,1,10
1vR,tafeng,top,40,13,0.028516402296890103,0.12195121951219512,0.03978988491183613,0.038025865459380075,0.03620362779258044,0.12195121951219512,1,1,10
1vR,coop,top,40,6,0.025090719292140965,0.15054431575284585,0.04301266164367024,0.036130635780683,0.04516329472585375,0.15054431575284585,1,1,10
1vR,tafeng,top,40,6,0.027439024390243903,0.08536585365853659,0.037282229965156795,0.03632711621233859,0.03201219512195122,0.08536585365853659,1,1,10
1vR,coop,top,30,7,0.0227881754689511,0.15951722828265777,0.03987930707066444,0.03300356447227402,0.043504698622543025,0.15951722828265777,1,1,10
1vR,tafeng,top,30,7,0.021000535045478864,0.056179775280898875,0.02696629213483146,0.02728396338716096,0.021899168247482854,0.056179775280898875,1,1,10
1vR,coop,top,40,18,0.015063349990789163,0.2711388377988766,0.028541075643160014,0.022285502354407183,0.036973639275175274,0.2711388377988766,1,1,10
1vR,tafeng,top,40,18,0.028012925421462005,0.12195121951219512,0.03890783761281383,0.037295865331513155,0.03527214655263436,0.12195121951219512,1,1,10
1vR,coop,top,30,4,0.029091849007237356,0.11636739602894942,0.04654695841157977,0.04107084565727626,0.043637773510856036,0.11636739602894942,1,1,10
1vR,tafeng,top,30,4,0.023408239700374533,0.056179775280898875,0.030337078651685397,0.03056586506685647,0.024197431781701445,0.056179775280898875,1,1,10
1vR,coop,top,50,6,0.025268101919045303,0.15160861151427188,0.04331674614693482,0.03638606676342525,0.04548258345428157,0.15160861151427188,1,1,10
1vR,tafeng,top,50,6,0.03205128205128205,0.07692307692307693,0.04058608058608058,0.04153242835595776,0.03192307692307693,0.07692307692307693,1,1,10
1vR,coop,top,50,8,0.02243211780358007,0.17945694242864055,0.0398793205396979,0.03262853498702555,0.04486423560716014,0.17945694242864055,1,1,10
1vR,tafeng,top,50,8,0.03076923076923077,0.07692307692307693,0.03863247863247863,0.03974221856574797,0.030384615384615385,0.07692307692307693,1,1,10
1vR,coop,top,40,10,0.019707212805090225,0.1970721280509022,0.03583129600925495,0.02883982361720521,0.04222974172519334,0.1970721280509022,1,1,10
1vR,tafeng,top,40,10,0.027032520325203254,0.0975609756097561,0.03696547355083941,0.0358274136543374,0.03253484320557491,0.0975609756097561,1,1,10
1vR,coop,top,40,20,0.014359964794189287,0.2871949097777999,0.02735229068678389,0.02127401720866904,0.03589980755437831,0.2871949097777999,1,1,10
1vR,tafeng,top,40,20,0.02797726717014265,0.12195121951219512,0.03884365276043898,0.037243795783954134,0.0351998434580619,0.12195121951219512,1,1,10
1vR,coop,top,50,12,0.01840428963070472,0.2208514755684567,0.03397715008745487,0.027043037824708977,0.04140965166908563,0.2208514755684567,1,1,10
1vR,tafeng,top,50,12,0.03230769230769231,0.1076923076923077,0.04169266630805092,0.04205071146657537,0.03464285714285714,0.1076923076923077,1,1,10
1vR,coop,top,40,9,0.02064864984286369,0.18583784858577324,0.037167569717154625,0.030135867338233483,0.042885657365947655,0.18583784858577324,1,1,10
1vR,tafeng,top,40,9,0.0260840108401084,0.08536585365853659,0.03519163763066202,0.03442863236263523,0.030323639774859287,0.08536585365853659,1,1,10
1vR,coop,top,50,17,0.015561413244543099,0.2645440251572327,0.029393780573025854,0.023003828274541966,0.037792003593890365,0.2645440251572327,1,1,10
1vR,tafeng,top,50,17,0.032458521870286576,0.12307692307692308,0.042087143625605165,0.04229642848247872,0.03546703296703297,0.12307692307692308,1,1,10
1vR,coop,top,50,19,0.014701576146461939,0.27932994678277695,0.0279329946782777,0.02176596987917742,0.03643434088471002,0.27932994678277695,1,1,10
1vR,tafeng,top,50,19,0.032172739541160594,0.12307692307692308,0.041574323112784646,0.041879454152460915,0.034893693263258474,0.12307692307692308,1,1,10
1vR,coop,top,60,9,0.02100781419302204,0.18907032773719837,0.03781406554743966,0.03066005314657269,0.043631614093199614,0.18907032773719837,1,1,10
