experiment,dataset_name,model_name,split_type,pred_length,avg_precision,avg_recall,avg_f1_score,avg_f05_score,avg_f2_score,avg_hit_score,max_days,max_items,large_basket_threshold
1vR,coop,top,30,16,0.011792671614100185,0.18868274582560296,0.022197970097129757,0.017416868845440272,0.02830241187384044,0.18868274582560296,0,1,10
1vR,coop,top,30,7,0.017492711370262384,0.12244897959183673,0.030612244897959183,0.025334271639690355,0.03339517625231911,0.12244897959183673,0,1,10
1vR,coop,top,30,10,0.014712430426716144,0.14712430426716142,0.02674987350312025,0.02153038599031631,0.03152663662867745,0.14712430426716142,0,1,10
1vR,coop,top,40,14,0.012841978896821881,0.1797877045555064,0.023971693940734184,0.01892502153215856,0.029964617425917724,0.1797877045555064,0,1,10
1vR,coop,top,30,14,0.01254969520275642,0.17569573283858997,0.02342609771181199,0.01849428766721999,0.02928262213976499,0.17569573283858997,0,1,10
1vR,coop,top,30,17,0.011470042562479535,0.19499072356215214,0.021665635951350237,0.01695571509236105,0.027855817651736007,0.19499072356215214,0,1,10
1vR,coop,top,30,4,0.022402597402597403,0.08961038961038961,0.035844155844155845,0.031627196333078686,0.0336038961038961,0.08961038961038961,0,1,10
1vR,coop,top,40,8,0.01680672268907563,0.13445378151260504,0.029878618113912233,0.024446142093200913,0.03361344537815126,0.13445378151260504,0,1,10
1vR,coop,top,40,19,0.011313112502618771,0.21494913754975675,0.021494913754975677,0.016749283445435588,0.02803684402822913,0.21494913754975675,0,1,10
1vR,coop,top,40,17,0.01187657725628951,0.20190181335692173,0.022433534817435746,0.017556679422341015,0.028843116193845945,0.20190181335692173,0,1,10
1vR,coop,top,40,5,0.021318000884564352,0.10659000442282177,0.03553000147427392,0.03045428697794907,0.03553000147427392,0.10659000442282177,0,1,10
1vR,coop,top,40,15,0.012516585581601047,0.18774878372401593,0.02346859796550199,0.018467093481050745,0.029644544798528818,0.18774878372401593,0,1,10
1vR,coop,top,40,4,0.023551525873507298,0.09420610349402919,0.03768244139761168,0.03324921299789265,0.03532728881026095,0.09420610349402919,0,1,10
1vR,coop,top,40,7,0.018070386049156496,0.12649270234409554,0.031623175586023886,0.02617090393326114,0.03449800973020787,0.12649270234409554,0,1,10
1vR,coop,top,40,2,0.030406899601946043,0.060813799203892085,0.04054253280259472,0.04054253280259472,0.030406899601946043,0.060813799203892085,0,1,10
1vR,coop,top,40,13,0.01318341101622835,0.1713843432109686,0.02448347760156693,0.019402001118222857,0.030244295860759163,0.1713843432109686,0,1,10
1vR,coop,top,40,18,0.01160990712074302,0.2089783281733746,0.021997718755092054,0.017176300945756815,0.028497044750914705,0.2089783281733746,0,1,10
1vR,coop,top,50,3,0.027998176014591883,0.08399452804377565,0.041997264021887824,0.03876670525097337,0.03599765487590385,0.08399452804377565,0,1,10
1vR,coop,top,50,2,0.03255813953488372,0.06511627906976744,0.043410852713178294,0.043410852713178294,0.03255813953488372,0.06511627906976744,0,1,10
1vR,coop,top,40,12,0.01380288957688338,0.16563467492260062,0.025482257680400088,0.020281796929298032,0.031056501547987617,0.16563467492260062,0,1,10
1vR,coop,top,40,3,0.026094648385670056,0.07828394515701018,0.03914197257850509,0.03613105161092777,0.033550262210147216,0.07828394515701018,0,1,10
1vR,coop,top,50,16,0.012465800273597812,0.199452804377565,0.02346503580912529,0.018411028096390614,0.029917920656634744,0.199452804377565,0,1,10
1vR,coop,top,50,4,0.0246922024623803,0.0987688098495212,0.039507523939808484,0.03485957994688983,0.03703830369357045,0.0987688098495212,0,1,10
1vR,coop,top,50,18,0.011901504787961684,0.21422708618331054,0.022550219598243205,0.017607705713696752,0.02921278447954233,0.21422708618331054,0,1,10
1vR,coop,top,50,20,0.011354309165526676,0.2270861833105335,0.02162725555338414,0.016821198763743207,0.02838577291381669,0.2270861833105335,0,1,10
1vR,coop,top,40,6,0.01946041574524546,0.1167624944714728,0.03336071270613509,0.02802299867315347,0.03502874834144184,0.1167624944714728,0,1,10
1vR,coop,top,50,9,0.016659066727466178,0.14993160054719562,0.02998632010943911,0.024313232521166846,0.0345996001262759,0.14993160054719562,0,1,10
1vR,coop,top,50,11,0.014898644447208056,0.16388508891928866,0.027314181486548097,0.02185134518923848,0.03277701778385771,0.16388508891928866,0,1,10
1vR,coop,top,60,6,0.02091954022988505,0.12551724137931033,0.03586206896551724,0.03012413793103448,0.037655172413793105,0.12551724137931033,0,1,10
1vR,coop,top,60,15,0.01333333333333332,0.2,0.025,0.019672131147540982,0.03157894736842104,0.2,0,1,10
1vR,coop,top,60,9,0.017126436781609196,0.15413793103448276,0.030827586206896535,0.02499534016775395,0.03557029177718832,0.15413793103448276,0,1,10
1vR,coop,top,40,10,0.01530296329057939,0.15302963290579388,0.02782356961923525,0.022394580425238137,0.0327920641940987,0.15302963290579388,0,1,10
1vR,coop,top,40,9,0.01577473094500958,0.14197257850508624,0.028394515701017236,0.023022580298122083,0.03276290273194297,0.14197257850508624,0,1,10
1vR,coop,top,50,15,0.0127861377108983,0.1917920656634747,0.023974008207934338,0.018864793343948326,0.030282957736338094,0.1917920656634747,0,1,10
1vR,coop,top,40,20,0.011134453781512605,0.22268907563025211,0.021208483393357336,0.016495487083722362,0.027836134453781514,0.22268907563025211,0,1,10
1vR,coop,top,40,16,0.012121295886775763,0.1939407341884122,0.02281655696334261,0.017902221617391894,0.029091110128261828,0.1939407341884122,0,1,10
1vR,coop,top,60,17,0.012454361054766732,0.21172413793103448,0.023524904214559383,0.018410794602698646,0.0302463054187192,0.21172413793103448,0,1,10
1vR,coop,top,50,13,0.013890350415658208,0.18057455540355677,0.02579636505765096,0.02044240249851586,0.03186609801239237,0.18057455540355677,0,1,10
1vR,coop,top,50,5,0.02150478796169631,0.10752393980848153,0.035841313269493844,0.03072112565956615,0.035841313269493844,0.10752393980848153,0,1,10
1vR,coop,top,50,14,0.013289036544850492,0.18604651162790697,0.02480620155038759,0.019583843329253357,0.031007751937984482,0.18604651162790697,0,1,10
1vR,coop,top,50,8,0.017818057455540357,0.14254445964432286,0.031676546587627294,0.02591717448078597,0.035636114911080714,0.14254445964432286,0,1,10
1vR,coop,top,60,2,0.03431034482758621,0.06862068965517241,0.0457471264367816,0.0457471264367816,0.03431034482758621,0.06862068965517241,0,1,10
1vR,coop,top,50,6,0.020063839489284075,0.12038303693570451,0.03439515341020129,0.02889192886456908,0.036114911080711354,0.12038303693570451,0,1,10
1vR,coop,top,60,4,0.024655172413793103,0.09862068965517241,0.03944827586206897,0.03480730223123732,0.03698275862068966,0.09862068965517241,0,1,10
1vR,coop,top,50,12,0.014249886000911987,0.17099863201094392,0.026307481847837516,0.020938608001340064,0.03206224350205198,0.17099863201094392,0,1,10
1vR,coop,top,50,7,0.019073675982020706,0.133515731874145,0.03337893296853625,0.02762394452568517,0.036413381420221366,0.133515731874145,0,1,10
1vR,coop,top,50,17,0.012199243582521925,0.20738714090287277,0.02304301565587475,0.018033664426336755,0.0296267344146961,0.20738714090287277,0,1,10
1vR,coop,top,50,10,0.015567715458276335,0.15567715458276335,0.028304937196866057,0.022782022621867813,0.033359390267735003,0.15567715458276335,0,1,10
1vR,coop,top,60,10,0.01631034482758621,0.16310344827586207,0.029655172413793097,0.023868797308662752,0.034950738916256156,0.16310344827586207,0,1,10
1vR,coop,top,50,19,0.011563107495140033,0.21969904240766075,0.021969904240766076,0.01711940590189564,0.028656396835781823,0.21969904240766075,0,1,10
1vR,coop,top,60,14,0.01369458128078817,0.1917241379310345,0.02556321839080459,0.02018148820326678,0.031954022988505734,0.1917241379310345,0,1,10
1vR,coop,top,60,5,0.02227586206896552,0.11137931034482759,0.03712643678160919,0.031822660098522165,0.03712643678160919,0.11137931034482759,0,1,10
1vR,coop,top,60,20,0.01174137931034483,0.23482758620689656,0.022364532019704425,0.017394636015325652,0.02935344827586207,0.23482758620689656,0,1,10
1vR,coop,top,60,8,0.01849137931034483,0.14793103448275863,0.0328735632183908,0.026896551724137924,0.03698275862068966,0.14793103448275863,0,1,10
1vR,coop,top,60,3,0.029310344827586206,0.08793103448275862,0.04396551724137931,0.040583554376657824,0.03768472906403941,0.08793103448275862,0,1,10
1vR,coop,top,60,16,0.012844827586206897,0.20551724137931035,0.024178498985801215,0.01897082228116711,0.03082758620689655,0.20551724137931035,0,1,10
1vR,coop,top,60,19,0.011905626134301265,0.22620689655172413,0.022620689655172416,0.017626511419614865,0.029505247376311834,0.22620689655172413,0,1,10
1vR,coop,top,60,18,0.012068965517241367,0.21724137931034482,0.022867513611615233,0.017855455833726972,0.02962382445141064,0.21724137931034482,0,1,10
1vR,coop,top,70,16,0.013065795613625758,0.20905272981801212,0.02459443880211907,0.019297175060124194,0.03135790947270182,0.20905272981801212,0,1,10
1vR,coop,top,60,13,0.014297082228116705,0.18586206896551724,0.026551724137931023,0.02104098893949251,0.03279918864097363,0.18586206896551724,0,1,10
1vR,coop,top,80,8,0.019865747460087083,0.15892597968069666,0.03531688437348814,0.02889563266921757,0.039731494920174165,0.15892597968069666,0,1,10
1vR,coop,top,90,8,0.022354694485842028,0.17883755588673622,0.039741679085941374,0.03251591925213385,0.044709388971684055,0.17883755588673622,0,1,10
1vR,coop,top,80,5,0.02583454281567489,0.12917271407837447,0.04305757135945815,0.03690648973667841,0.04305757135945815,0.12917271407837447,0,1,10
1vR,coop,top,90,12,0.017138599105812214,0.20566318926974664,0.03164049065688409,0.025183247665683254,0.0385618479880775,0.20566318926974664,0,1,10
1vR,coop,top,80,12,0.015420899854862113,0.18505079825834542,0.02846935357820698,0.02265928141938923,0.03469702467343977,0.18505079825834542,0,1,10
1vR,coop,top,90,20,0.013338301043219078,0.2667660208643815,0.025406287701369656,0.019760445989954165,0.03334575260804769,0.2667660208643815,0,1,10
1vR,coop,top,80,4,0.029571843251088536,0.11828737300435414,0.04731494920174166,0.041748484589772046,0.0443577648766328,0.11828737300435414,0,1,10
1vR,coop,top,80,16,0.01406023222060958,0.22496371552975328,0.026466319474088618,0.020765881433515685,0.03374455732946299,0.22496371552975328,0,1,10
1vR,coop,top,70,11,0.015611080473422983,0.17172188520765283,0.02862031420127546,0.022896251361020373,0.03434437704153055,0.17172188520765283,0,1,10
1vR,coop,top,80,14,0.014772962886170426,0.20682148040638607,0.027576197387518136,0.021770682148040628,0.034470246734397664,0.20682148040638607,0,1,10
1vR,coop,top,80,13,0.015183655241710389,0.19738751814223512,0.028198216877462146,0.022345756770819066,0.03483309143686502,0.19738751814223512,0,1,10
1vR,coop,top,60,11,0.015329153605015671,0.1686206896551724,0.02810344827586206,0.02248275862068965,0.033724137931034466,0.1686206896551724,0,1,10
1vR,coop,top,80,2,0.04281567489114659,0.08563134978229318,0.05708756652152878,0.05708756652152878,0.04281567489114659,0.08563134978229318,0,1,10
1vR,coop,top,80,6,0.02358490566037735,0.14150943396226415,0.04043126684636118,0.033962264150943396,0.04245283018867924,0.14150943396226415,0,1,10
1vR,coop,top,70,14,0.013932404506366236,0.1950536630891274,0.026007155078550313,0.02053196453569761,0.032508943848187886,0.1950536630891274,0,1,10
1vR,coop,top,80,11,0.01622905396490302,0.17851959361393324,0.029753265602322197,0.02380261248185776,0.03570391872278663,0.17851959361393324,0,1,10
1vR,coop,top,70,9,0.017524757608752006,0.1577228184787681,0.0315445636957536,0.025576673266827245,0.03639757349510031,0.1577228184787681,0,1,10
1vR,coop,top,90,3,0.03527074018877297,0.10581222056631892,0.05290611028315946,0.048836409492147195,0.0453480945284224,0.10581222056631892,0,1,10
1vR,coop,top,90,5,0.027421758569299556,0.13710879284649777,0.045702930948832585,0.039173940813285076,0.045702930948832585,0.13710879284649777,0,1,10
1vR,coop,top,70,19,0.01196060613502959,0.2272515165655623,0.022725151656556232,0.017707910381732122,0.029641502160725502,0.2272515165655623,0,1,10
1vR,coop,top,70,5,0.02435837610825945,0.12179188054129725,0.04059729351376575,0.034797680154656355,0.04059729351376575,0.12179188054129725,0,1,10
1vR,coop,top,90,4,0.03166915052160954,0.12667660208643816,0.05067064083457526,0.04470938897168405,0.047503725782414304,0.12667660208643816,0,1,10
1vR,coop,top,90,6,0.025583705911574755,0.15350223546944858,0.043857781562699594,0.03684053651266766,0.046050670640834575,0.15350223546944858,0,1,10
1vR,coop,top,80,19,0.012604079138339311,0.23947750362844702,0.023947750362844702,0.018660584698320545,0.0312361961254496,0.23947750362844702,0,1,10
1vR,coop,top,80,17,0.013617348245539142,0.23149492017416545,0.025721657797129493,0.020129993058623077,0.03307070288202362,0.23149492017416545,0,1,10
1vR,coop,top,70,8,0.018957069528698085,0.15165655622958468,0.033701456939907705,0.027573919314469942,0.03791413905739617,0.15165655622958468,0,1,10
1vR,coop,top,70,4,0.027064862342510498,0.10825944937004199,0.0433037797480168,0.0382092174247207,0.04059729351376575,0.10825944937004199,0,1,10
1vR,coop,top,80,7,0.02166701223304996,0.1516690856313498,0.03791727140783745,0.031379810820279255,0.04136429608127721,0.1516690856313498,0,1,10
1vR,coop,top,60,7,0.01975369458128078,0.13827586206896553,0.03456896551724138,0.028608799048751483,0.0377115987460815,0.13827586206896553,0,1,10
1vR,coop,top,90,16,0.015182563338301043,0.2429210134128167,0.028578942754449017,0.022423478161183077,0.036438152011922506,0.2429210134128167,0,1,10
1vR,coop,top,80,15,0.014513788098693744,0.21770682148040638,0.027213352685050797,0.02141378571938423,0.034374761286379944,0.21770682148040638,0,1,10
1vR,coop,top,60,12,0.01477011494252873,0.17724137931034484,0.027267904509283812,0.0217030260380014,0.033232758620689654,0.17724137931034484,0,1,10
1vR,coop,top,70,6,0.021931871208586085,0.13159122725151656,0.0375974935004333,0.031581894540363975,0.03947736817545497,0.13159122725151656,0,1,10
1vR,coop,top,70,15,0.013625758282781134,0.2043863742417172,0.02554829678021465,0.020103577794267264,0.03227153277500797,0.2043863742417172,0,1,10
1vR,coop,top,70,12,0.014737906361798097,0.17685487634157723,0.0272084425140888,0.021655699143866593,0.03316028931404573,0.17685487634157723,0,1,10
1vR,coop,top,80,3,0.03531688437348814,0.10595065312046444,0.05297532656023222,0.04890030144021436,0.045407422765913336,0.10595065312046444,0,1,10
1vR,coop,top,80,10,0.017126269956458638,0.17126269956458637,0.03113867264810661,0.0250628340826224,0.03669914990669708,0.17126269956458637,0,1,10
1vR,coop,top,70,3,0.03126458236117592,0.09379374708352776,0.04689687354176388,0.043289421730858965,0.04019732017865476,0.09379374708352776,0,1,10
1vR,coop,top,70,10,0.016565562295846943,0.16565562295846945,0.030119204174267163,0.02424228628660529,0.0354976334911006,0.16565562295846945,0,1,10
1vR,coop,top,80,20,0.012409288824383165,0.24818577648766327,0.023636740617872687,0.018384131591678742,0.03102322206095791,0.24818577648766327,0,1,10
1vR,coop,top,70,20,0.011829211385907607,0.23658422771815213,0.022531831211252577,0.01752475760875199,0.029573028464769016,0.23658422771815213,0,1,10
1vR,coop,top,70,18,0.012236221288951092,0.22025198320111994,0.023184419284328402,0.01810290272885917,0.030034361345607247,0.22025198320111994,0,1,10
1vR,coop,top,80,9,0.01878729237219803,0.1690856313497823,0.03381712626995644,0.027419291570234955,0.03901976108071898,0.1690856313497823,0,1,10
1vR,coop,top,70,17,0.012654058356893852,0.2151189920671955,0.02390211022968839,0.01870599931019091,0.03073128458102792,0.2151189920671955,0,1,10
1vR,coop,top,70,2,0.038497433504433035,0.07699486700886607,0.05132991133924405,0.05132991133924405,0.038497433504433035,0.07699486700886607,0,1,10
1vR,coop,top,70,13,0.014322122114935923,0.18618758749416706,0.026598226784880996,0.021077840093679284,0.03285663308720595,0.18618758749416706,0,1,10
1vR,coop,top,80,18,0.012981777132720517,0.23367198838896952,0.0245970514093652,0.019205916853887905,0.03186436205304128,0.23367198838896952,0,1,10
1vR,coop,top,70,7,0.020398640090660614,0.14279048063462435,0.03569762015865609,0.029542858062336072,0.03894285835489755,0.14279048063462435,0,1,10
1vR,coop,top,90,7,0.02405790930381093,0.16840536512667661,0.042101341281669154,0.034842489336553775,0.04592873594363907,0.16840536512667661,0,1,10
1vR,coop,top,90,9,0.020533200861069714,0.18479880774962743,0.03695976154992547,0.029967374229669295,0.04264587871145247,0.18479880774962743,0,1,10
1vR,coop,top,90,18,0.01424076833912898,0.2563338301043219,0.026982508432033873,0.021068533981177143,0.03495461319604388,0.2563338301043219,0,1,10
1vR,coop,top,90,17,0.014815464188656086,0.2518628912071535,0.027984765689683718,0.021901120974535077,0.03598041302959334,0.2518628912071535,0,1,10
1vR,coop,top,90,11,0.018290204579325293,0.20119225037257824,0.03353204172876303,0.026825633383010427,0.040238450074515625,0.20119225037257824,0,1,10
1vR,coop,top,90,13,0.017195918835263092,0.22354694485842028,0.031935277836917166,0.025307201304726818,0.03944946085736828,0.22354694485842028,0,1,10
1vR,coop,top,90,2,0.040983606557377046,0.08196721311475409,0.0546448087431694,0.0546448087431694,0.040983606557377046,0.08196721311475409,0,1,10
1vR,coop,top,90,14,0.01639344262295081,0.22950819672131148,0.030601092896174856,0.024158757549611724,0.038251366120218566,0.22950819672131148,0,1,10
1vR,coop,top,90,15,0.01569796323894683,0.23546944858420268,0.029433681073025336,0.023160929368937964,0.037179386618558304,0.23546944858420268,0,1,10
1vR,coop,top,90,10,0.019225037257824144,0.19225037257824143,0.03495461319604389,0.028134200865108507,0.04119650840962317,0.19225037257824143,0,1,10
1vR,coop,top,90,19,0.01380500431406384,0.26229508196721313,0.026229508196721315,0.020438577815626992,0.03421240199572343,0.26229508196721313,0,1,10
1vR,coop,last,90,2,0.020828832654487563,0.11161387631975868,0.029699977422824597,0.02798088341701134,0.027942741801424604,0.11161387631975868,0,1,10
1vR,coop,last,80,2,0.02150498501778704,0.10522442972774099,0.02952546492463077,0.028531298441362873,0.026692031686289225,0.10522442972774099,0,1,10
1vR,coop,last,70,2,0.029666562272456745,0.10753197536712458,0.037457418834754716,0.03826963469740574,0.030937765230559293,0.10753197536712458,0,1,10
1vR,coop,last,60,2,0.020224234472645413,0.10070175438596492,0.028113383042062314,0.026944182937094965,0.02565688960565261,0.10070175438596492,0,1,10
1vR,coop,last,50,2,0.020308338383688108,0.09161793372319688,0.028333130318104183,0.02715929282696861,0.025335190384108006,0.09161793372319688,0,1,10
1vR,coop,last,40,2,0.01519806605792893,0.08438343834383438,0.022014662259350212,0.020545689343445566,0.02086610932799218,0.08438343834383438,0,1,10
1vR,coop,last,30,2,0.01715275231160059,0.07582044511505093,0.02302317145816177,0.02258889812898341,0.02026302910454712,0.07582044511505093,0,1,10
1vR,coop,last,20,2,0.012790582294010432,0.08422939068100359,0.019443050757166274,0.01757568745222163,0.019385097963750382,0.08422939068100359,0,1,10
1vR,coop,last,10,2,0.015295102209830637,0.07744350079170866,0.021736986349258285,0.02055259809703371,0.020104523077431907,0.07744350079170866,0,1,10
1vR,coop,ibp,30,4,0.014053803339517626,0.056215213358070504,0.022486085343228202,0.01984066353814253,0.02108070500927644,0.056215213358070504,0,1,10
1vR,coop,ibp,30,8,0.011363636363636364,0.09090909090909091,0.0202020202020202,0.016528925619834708,0.022727272727272728,0.09090909090909091,0,1,10
1vR,coop,ibp,20,6,0.01273018414731785,0.07638110488390712,0.021823172823973464,0.01833146517213771,0.022914331465172137,0.07638110488390712,0,1,10
1vR,coop,ibp,30,10,0.00966810966810967,0.09666048237476808,0.01757800640917524,0.014148371639660843,0.02071601867520235,0.09666048237476808,0,1,10
1vR,coop,ibp,30,2,0.018460111317254176,0.03692022263450835,0.024613481756338897,0.024613481756338897,0.018460111317254176,0.03692022263450835,0,1,10
1vR,coop,ibp,30,15,0.00851665341461259,0.12764378478664193,0.015967560577950186,0.01256530880470778,0.020166371401602327,0.12764378478664193,0,1,10
1vR,coop,ibp,30,17,0.008009541478929233,0.1359925788497217,0.01512752759506006,0.011839855660967291,0.019445180669670457,0.1359925788497217,0,1,10
1vR,coop,ibp,30,13,0.009052376195233336,0.11762523191094619,0.0168108329518348,0.013322211284212463,0.02076440965996788,0.11762523191094619,0,1,10
1vR,coop,ibp,30,12,0.009016697588126156,0.10816326530612246,0.01664569197036729,0.013248914208880072,0.020285581765173602,0.10816326530612246,0,1,10
