model_name,split_type,max_days,pred_length,avg_f1_score,avg_precision,avg_recall,avg_hit_score,avg_training_time_seconds,avg_pred_time_seconds
top,20,2,2,0.028661646316418016,0.05506993006993007,0.02287790589364016,0.09265734265734266,0.004625999999999999,1.968531468531469e-06
top,20,2,3,0.033701763376414166,0.052738927738927736,0.03240291039472121,0.11363636363636363,0.004625999999999999,1.6363636363636363e-06
top,20,2,4,0.03479651592840278,0.05055361305361305,0.03652507028611187,0.12412587412587413,0.004625999999999999,1.5367132867132868e-06
top,20,2,5,0.035511900700689054,0.05037878787878787,0.038224457855064654,0.13286713286713286,0.004625999999999999,1.4807692307692307e-06
top,20,2,6,0.03729270960461436,0.05113636363636364,0.042219994404077144,0.14685314685314685,0.004625999999999999,1.4213286713286712e-06
top,20,2,7,0.03801496115089658,0.05151098901098901,0.04412010187236643,0.15384615384615385,0.004625999999999999,1.4335664335664336e-06
top,20,2,8,0.038601594870022224,0.051604645354645345,0.045590714592979156,0.1590909090909091,0.004625999999999999,1.4195804195804195e-06
top,20,2,9,0.03856474351028235,0.05128898878898879,0.04606561847697395,0.1590909090909091,0.004625999999999999,1.410839160839161e-06
top,20,2,10,0.039414444307739,0.05171633921633921,0.047883800295155765,0.16433566433566432,0.004625999999999999,1.4178321678321678e-06
top,20,2,11,0.039326202492814426,0.05147794125066853,0.04830338071473619,0.1660839160839161,0.004625999999999999,1.4143356643356645e-06
top,20,2,12,0.03928443326930218,0.05130576494212857,0.048594756006111475,0.1660839160839161,0.004625999999999999,1.3618881118881117e-06
top,20,2,13,0.039104511066993135,0.05111525032853704,0.048594756006111475,0.1660839160839161,0.004625999999999999,2.0541958041958037e-06
top,20,2,14,0.03963061337749019,0.051489875703162415,0.05006705821370779,0.16958041958041958,0.004625999999999999,1.3846153846153846e-06
top,20,2,15,0.03982279157394856,0.051581450794737506,0.0506664588131084,0.17307692307692307,0.004625999999999999,1.3933566433566433e-06
top,20,2,16,0.04005085271477225,0.05169071652900324,0.052573642538473936,0.17482517482517482,0.004625999999999999,1.339160839160839e-06
top,20,2,17,0.03994853538212214,0.05159430558700406,0.052573642538473936,0.17482517482517482,0.004625999999999999,1.3898601398601399e-06
top,20,2,18,0.04001812404342396,0.05162287179204086,0.05286501782984923,0.17657342657342656,0.004625999999999999,1.3741258741258741e-06
top,20,2,19,0.03994254022500875,0.05155641777821842,0.05286501782984923,0.17657342657342656,0.004625999999999999,1.3881118881118882e-06
top,20,2,20,0.03990427446826793,0.051519612478255226,0.05286501782984923,0.17657342657342656,0.004625999999999999,1.3793706293706294e-06
top,30,2,2,0.025354945036246555,0.04884547069271759,0.02013850466219602,0.08348134991119005,0.004968,2.1438721136767318e-06
top,30,2,3,0.029900102766710682,0.04706927175843695,0.028264601971241816,0.108348134991119,0.004968,1.6483126110124335e-06
top,30,2,4,0.03155730504031131,0.0452930728241563,0.03309265333570526,0.11900532859680284,0.004968,1.5772646536412077e-06
top,30,2,5,0.03238305294326809,0.045204262877442274,0.03493550569790275,0.13143872113676733,0.004968,1.4760213143872113e-06
top,30,2,6,0.033201165689313555,0.044552989934872694,0.03819263932803815,0.14209591474245115,0.004968,1.452930728241563e-06
top,30,2,7,0.03386524073619858,0.04472215173813752,0.040123121516069185,0.1492007104795737,0.004968,1.4458259325044406e-06
top,30,2,8,0.03470730342352729,0.0448807409286983,0.042061292876975895,0.15630550621669628,0.004968,1.4156305506216696e-06
top,30,2,9,0.03514036905631956,0.044831402069412725,0.04328387136420801,0.15985790408525755,0.004968,1.4120781527531082e-06
top,30,2,10,0.035933872702472974,0.04512743522512617,0.04513111825585989,0.16518650088809947,0.004968,1.4103019538188277e-06
top,30,2,11,0.036004252087640985,0.04493366806865918,0.04591264578694337,0.16873889875666073,0.004968,1.4103019538188277e-06
top,30,2,12,0.03590098357510751,0.04467800307054303,0.0462086789426568,0.16873889875666073,0.004968,1.4245115452930727e-06
top,30,2,13,0.03595283069275541,0.044689388961147394,0.0468451502274407,0.17229129662522202,0.004968,1.3658969804618117e-06
top,30,2,14,0.03637526082269788,0.044991928340063325,0.048280911032650885,0.17584369449378331,0.004968,1.4351687388987567e-06
top,30,2,15,0.0365224847749156,0.04503421879087953,0.048889893524404246,0.17939609236234458,0.004968,1.3712255772646536e-06
top,30,2,16,0.03671854298413567,0.0451082270798079,0.05082756508907403,0.1811722912966252,0.004968,1.5666074600355238e-06
top,30,2,17,0.03658998720400154,0.04498415436013388,0.05082756508907403,0.1811722912966252,0.004968,1.4351687388987567e-06
top,30,2,18,0.03664046295362519,0.04500156807517584,0.051123598244787474,0.18294849023090587,0.004968,1.3587921847246892e-06
top,30,2,19,0.03666780214209651,0.04501714876758182,0.05130121813821553,0.18294849023090587,0.004968,1.4067495559502662e-06
top,30,2,20,0.036617696519132145,0.04497508089808569,0.05130121813821553,0.18294849023090587,0.004968,1.3623445825932507e-06
top,40,2,2,0.025632607391713545,0.050189393939393936,0.020380858341252726,0.08712121212121213,0.005293999999999999,2.0435606060606063e-06
top,40,2,3,0.029276583674428407,0.04640151515151515,0.027989085241580967,0.10984848484848485,0.005293999999999999,1.7651515151515152e-06
top,40,2,4,0.03100916519043927,0.04482323232323232,0.032742607182602905,0.12310606060606061,0.005293999999999999,1.606060606060606e-06
top,40,2,5,0.0318250719536162,0.043876262626262624,0.034759476183167555,0.13446969696969696,0.005293999999999999,1.5303030303030302e-06
top,40,2,6,0.033458468660470406,0.04387626262626262,0.03884278765284266,0.14962121212121213,0.005293999999999999,1.5018939393939395e-06
top,40,2,7,0.034105074462910646,0.04378607503607503,0.040853888925307565,0.1571969696969697,0.005293999999999999,1.6136363636363635e-06
top,40,2,8,0.03568710056206979,0.04439484126984127,0.043853979112897755,0.16856060606060605,0.005293999999999999,1.5132575757575758e-06
top,40,2,9,0.03645196485202551,0.04447375541125541,0.04576260815220862,0.17613636363636365,0.005293999999999999,1.490530303030303e-06
top,40,2,10,0.03760299944069377,0.044915674603174596,0.04839518390978437,0.18371212121212122,0.005293999999999999,1.5018939393939395e-06
top,40,2,11,0.03756584621585473,0.04451966909353273,0.049228517243117706,0.1875,0.005293999999999999,1.4696969696969696e-06
top,40,2,12,0.03757311723178317,0.04426140463072281,0.04981473657933704,0.1875,0.005293999999999999,1.4981060606060606e-06
top,40,2,13,0.03778953844416207,0.044297826542144716,0.050770725035325495,0.19128787878787878,0.005293999999999999,1.4640151515151516e-06
top,40,2,14,0.038099232634763204,0.044412295406613594,0.05220170146630194,0.19318181818181818,0.005293999999999999,1.5018939393939395e-06
top,40,2,15,0.03826331637251491,0.044466407960726144,0.05285105211565258,0.19696969696969696,0.005293999999999999,1.4393939393939394e-06
top,40,2,16,0.038322117221065925,0.04442695089001907,0.05470673010769421,0.19696969696969696,0.005293999999999999,1.465909090909091e-06
top,40,2,17,0.03819354519532986,0.04430161666542014,0.05470673010769421,0.19696969696969696,0.005293999999999999,1.460227272727273e-06
top,40,2,18,0.03825644940334821,0.04432018469869406,0.05502238667335077,0.19886363636363635,0.005293999999999999,1.4810606060606062e-06
top,40,2,19,0.03816310605546025,0.044237117181416014,0.05502238667335077,0.19886363636363635,0.005293999999999999,1.4678030303030304e-06
top,40,2,20,0.03811446490160403,0.04419226072208587,0.05502238667335077,0.19886363636363635,0.005293999999999999,1.4299242424242425e-06
top,50,2,2,0.02743720456809073,0.05353319057815846,0.022574050664175362,0.09207708779443255,0.007592000000000001,2.1713062098501075e-06
top,50,2,3,0.02933034575638233,0.046752319771591715,0.029040427494577886,0.10706638115631692,0.007592000000000001,1.839400428265525e-06
top,50,2,4,0.03137146782267278,0.046573875802997856,0.03295671701043914,0.12419700214132762,0.007592000000000001,1.6573875802997862e-06
top,50,2,5,0.0318724929641694,0.044967880085653104,0.03487626427259882,0.13276231263383298,0.007592000000000001,1.5845824411134903e-06
top,50,2,6,0.03445798980001872,0.046109921484653815,0.04054356655786307,0.15417558886509636,0.007592000000000001,1.5331905781584584e-06
top,50,2,7,0.034983750623243944,0.045855001529519726,0.04268067550565346,0.16059957173447537,0.007592000000000001,1.5631691648822275e-06
top,50,2,8,0.03539701841077787,0.04528143163046803,0.04440639090374573,0.16488222698072805,0.007592000000000001,1.5267665952890794e-06
top,50,2,9,0.03639424009337815,0.04540039427619728,0.04686513249524964,0.17558886509635974,0.007592000000000001,1.5524625267665955e-06
top,50,2,10,0.03766762041713468,0.045876244859114235,0.04984157789139524,0.1841541755888651,0.007592000000000001,1.5374732334047112e-06
top,50,2,11,0.03750693004222298,0.04542851271973328,0.050481456969364756,0.18629550321199143,0.007592000000000001,1.518201284796574e-06
top,50,2,12,0.03751472380700514,0.0451040691404717,0.05114424885271338,0.18629550321199143,0.007592000000000001,1.5374732334047112e-06
top,50,2,13,0.03792249532701794,0.04526878664994296,0.05241977561003886,0.19271948608137046,0.007592000000000001,1.4946466809421842e-06
top,50,2,14,0.038117111336465566,0.04519819343159813,0.053918704946227296,0.1948608137044968,0.007592000000000001,1.4946466809421842e-06
top,50,2,15,0.038188972528279706,0.045228783826214224,0.05430885516633091,0.19700214132762311,0.007592000000000001,1.4882226980728054e-06
top,50,2,16,0.03859053494295039,0.04541614999323779,0.05695847773030037,0.2012847965738758,0.007592000000000001,1.5117773019271949e-06
top,50,2,17,0.03840260712220321,0.04521933679258279,0.05695847773030037,0.2012847965738758,0.007592000000000001,1.466809421841542e-06
top,50,2,18,0.038636725317695804,0.045317306030242165,0.05785069757326969,0.20556745182012848,0.007592000000000001,1.5203426124197002e-06
top,50,2,19,0.03878893761253593,0.04540496271656898,0.058283289012285106,0.20556745182012848,0.007592000000000001,1.5267665952890794e-06
top,50,2,20,0.038681625696240014,0.04529789633541265,0.058283289012285106,0.20556745182012848,0.007592000000000001,1.4561027837259102e-06
top,60,2,2,0.0239923206340475,0.045454545454545456,0.019439542970068814,0.07828282828282829,0.0070810000000000005,2.2373737373737375e-06
top,60,2,3,0.025717794369755152,0.041666666666666664,0.0227302786092893,0.09595959595959595,0.0070810000000000005,1.8686868686868688e-06
top,60,2,4,0.029124862341793307,0.04208754208754208,0.02781585661153397,0.11363636363636363,0.0070810000000000005,1.7222222222222224e-06
top,60,2,5,0.029797973332150746,0.04057239057239058,0.030428290473967834,0.12626262626262627,0.0070810000000000005,1.7020202020202024e-06
top,60,2,6,0.030909827203037823,0.040151515151515146,0.03503629222991968,0.1414141414141414,0.0070810000000000005,1.628787878787879e-06
top,60,2,7,0.031415418862346306,0.04003126503126503,0.03730755174382625,0.14898989898989898,0.0070810000000000005,1.6237373737373737e-06
top,60,2,8,0.031988266314919,0.03976070226070225,0.039270525638618325,0.15656565656565657,0.0070810000000000005,1.6161616161616162e-06
top,60,2,9,0.0329947701283386,0.039795775212441875,0.043769428811763926,0.1691919191919192,0.0070810000000000005,1.563131313131313e-06
top,60,2,10,0.033904619642403766,0.039992183742183746,0.04658994163227675,0.17929292929292928,0.0070810000000000005,1.590909090909091e-06
top,60,2,11,0.033796996386467305,0.03964783112510385,0.04734454650452867,0.18181818181818182,0.0070810000000000005,1.5656565656565657e-06
top,60,2,12,0.03410145616995529,0.03953304691941055,0.04914829830828048,0.18434343434343434,0.0070810000000000005,1.5555555555555556e-06
top,60,2,13,0.034353891995532085,0.03956542195178558,0.0503774458442462,0.1893939393939394,0.0070810000000000005,1.601010101010101e-06
top,60,2,14,0.034868890671455044,0.039842922229285864,0.05267620664816164,0.19696969696969696,0.0070810000000000005,1.553030303030303e-06
top,60,2,15,0.03478095034991032,0.039770772157135786,0.052811632719416586,0.19696969696969696,0.0070810000000000005,1.5303030303030302e-06
top,60,2,16,0.03525722957795816,0.0400548630662267,0.05390709309518,0.20202020202020202,0.0070810000000000005,1.5555555555555556e-06
top,60,2,17,0.03515382365725142,0.039887750766761466,0.0541175308056177,0.20202020202020202,0.0070810000000000005,1.5984848484848486e-06
top,60,2,18,0.03536241779708639,0.03991250814446001,0.05516971935780626,0.20707070707070707,0.0070810000000000005,1.5782828282828283e-06
top,60,2,19,0.03555766700775905,0.03994942704102803,0.056661914031819104,0.20959595959595959,0.0070810000000000005,1.5303030303030304e-06
top,60,2,20,0.03564230628053455,0.03992284543549906,0.05750366487356995,0.20959595959595959,0.0070810000000000005,1.5833333333333331e-06
top,70,2,2,0.0134112869693259,0.025684931506849314,0.011288977832088227,0.04794520547945205,0.008452,2.4452054794520547e-06
top,70,2,3,0.019436604111261645,0.028538812785388123,0.017422228143420728,0.07534246575342465,0.008452,2.0856164383561643e-06
top,70,2,4,0.02352338213452026,0.029394977168949767,0.023700766956206116,0.09246575342465753,0.008452,1.8595890410958904e-06
top,70,2,5,0.02427302729639999,0.029394977168949767,0.02602307364495116,0.1095890410958904,0.008452,1.7739726027397262e-06
top,70,2,6,0.02406287495083131,0.02825342465753424,0.026836553353978814,0.11986301369863013,0.008452,1.8013698630136985e-06
top,70,2,7,0.024788387609751772,0.028008806262230915,0.029584285074313273,0.1267123287671233,0.008452,1.7226027397260272e-06
top,70,2,8,0.02555249113054787,0.028008806262230915,0.031506985661397424,0.136986301369863,0.008452,1.7465753424657536e-06
top,70,2,9,0.02682888760319257,0.027770982822352686,0.038166041977987994,0.1506849315068493,0.008452,1.6883561643835615e-06
top,70,2,10,0.028925512483975516,0.02879838008262666,0.04284069951223456,0.1678082191780822,0.008452,1.6780821917808218e-06
top,70,2,11,0.028753447947268165,0.028237981577022675,0.043662617320453734,0.17123287671232876,0.008452,1.7123287671232877e-06
top,70,2,12,0.02896146833108517,0.02797853782442823,0.045619564482880355,0.17465753424657535,0.008452,1.7534246575342465e-06
top,70,2,13,0.029487405659376513,0.028176114220634766,0.047512138383385034,0.18493150684931506,0.008452,1.702054794520548e-06
top,70,2,14,0.029571171253333157,0.027893862226054004,0.049472304208907754,0.1815068493150685,0.008452,1.7226027397260272e-06
top,70,2,15,0.029775797851133216,0.027893862226054004,0.050858475115626606,0.1815068493150685,0.008452,1.671232876712329e-06
top,70,2,16,0.0301013016824756,0.028122172728337114,0.05167603179790932,0.1815068493150685,0.008452,1.702054794520548e-06
top,70,2,17,0.030037513931719044,0.027983675548643318,0.0519614199257632,0.1815068493150685,0.008452,1.7089041095890411e-06
top,70,2,18,0.030663412829672783,0.028274659522141386,0.05395913682074036,0.1917808219178082,0.008452,1.726027397260274e-06
top,70,2,19,0.030726652827060393,0.02818453695545069,0.05567146558786365,0.1952054794520548,0.008452,1.698630136986301e-06
top,70,2,20,0.031067950510854266,0.028337745318824874,0.05719353560308435,0.19863013698630136,0.008452,1.7671232876712328e-06
top,80,2,2,0.017149575879734612,0.026455026455026454,0.01327790375409423,0.047619047619047616,0.006170000000000002,2.904761904761905e-06
top,80,2,3,0.020790291425212055,0.027336860670194002,0.01801041404216007,0.06878306878306878,0.006170000000000002,2.328042328042328e-06
top,80,2,4,0.023611896627769642,0.026895943562610228,0.024359620391366427,0.08465608465608465,0.006170000000000002,2.063492063492064e-06
top,80,2,5,0.02410855893217712,0.027689594356261022,0.026908218178059447,0.10052910052910052,0.006170000000000002,1.9735449735449736e-06
top,80,2,6,0.021607537083727556,0.023985890652557313,0.026677261597896518,0.08994708994708994,0.006170000000000002,1.8941798941798943e-06
top,80,2,7,0.023168762454476736,0.02436381960191484,0.03174780833510992,0.10582010582010581,0.006170000000000002,1.8730158730158732e-06
top,80,2,8,0.024591686799903416,0.0254976064499874,0.034506689665419824,0.12169312169312169,0.006170000000000002,1.9788359788359786e-06
top,80,2,9,0.02352809645567328,0.024101368942638784,0.034506689665419824,0.12169312169312169,0.006170000000000002,1.9153439153439156e-06
top,80,2,10,0.025408115190168362,0.02515957000083984,0.038955944114674276,0.13756613756613756,0.006170000000000002,1.9735449735449736e-06
top,80,2,11,0.02528149679705038,0.024678569519839353,0.04010862741021471,0.14285714285714285,0.006170000000000002,1.8624338624338623e-06
top,80,2,12,0.026278596031729926,0.02527982012108996,0.043613059486075356,0.14814814814814814,0.006170000000000002,1.8677248677248677e-06
top,80,2,13,0.026188020691599898,0.025076319917589757,0.04405397659365914,0.15343915343915343,0.006170000000000002,2.5343915343915344e-06
top,80,2,14,0.027382415656692565,0.025686820528090366,0.04811671279925248,0.15343915343915343,0.006170000000000002,1.8835978835978834e-06
top,80,2,15,0.027256637082814148,0.025510453685056854,0.04849464174861,0.15343915343915343,0.006170000000000002,1.8677248677248677e-06
top,80,2,16,0.027579832889382337,0.025730912238848744,0.04949720326704454,0.15873015873015872,0.006170000000000002,1.830687830687831e-06
top,80,2,17,0.027586026023639933,0.02565310333751043,0.049978203748045014,0.15873015873015872,0.006170000000000002,1.8888888888888888e-06
top,80,2,18,0.028194528464052897,0.025912466341971474,0.05218278928596389,0.1693121693121693,0.006170000000000002,1.9047619047619047e-06
top,80,2,19,0.028371433560543013,0.025866054014857393,0.05482829193146654,0.1746031746031746,0.006170000000000002,1.878306878306878e-06
top,80,2,20,0.028247084914992032,0.025601503750307127,0.05621784887657904,0.17989417989417988,0.006170000000000002,1.8042328042328043e-06
top,90,2,2,0.03209940386410975,0.052941176470588235,0.024710975299210593,0.09411764705882353,0.003466000000000001,3.776470588235294e-06
top,90,2,3,0.03595704948646125,0.047058823529411764,0.0315737203972498,0.11764705882352941,0.003466000000000001,3.0117647058823533e-06
top,90,2,4,0.03958068075715135,0.045098039215686274,0.04039724980901451,0.1411764705882353,0.003466000000000001,2.6705882352941175e-06
top,90,2,5,0.038971084343600075,0.046274509803921574,0.042142563319033904,0.16470588235294117,0.003466000000000001,2.6352941176470588e-06
top,90,2,6,0.03399320594822324,0.039215686274509796,0.0386878480996128,0.1411764705882353,0.003466000000000001,2.576470588235294e-06
top,90,2,7,0.03589407324701442,0.039215686274509796,0.044080004962357894,0.16470588235294117,0.003466000000000001,2.458823529411765e-06
top,90,2,8,0.03614543038054238,0.0392156862745098,0.04590073325367442,0.18823529411764706,0.003466000000000001,2.5882352941176473e-06
top,90,2,9,0.03435270436398764,0.036601307189542485,0.04590073325367442,0.18823529411764706,0.003466000000000001,2.541176470588235e-06
top,90,2,10,0.039017711886041875,0.03934640522875817,0.055793781382016676,0.21176470588235294,0.003466000000000001,2.4705882352941177e-06
top,90,2,11,0.037746791713092295,0.037421271538918596,0.05667613432319315,0.21176470588235294,0.003466000000000001,2.435294117647059e-06
top,90,2,12,0.040229894547117194,0.03893642305407011,0.06446834211540094,0.2235294117647059,0.003466000000000001,2.5176470588235295e-06
top,90,2,13,0.038965974951952,0.03765437177201883,0.0634879499585382,0.23529411764705882,0.003466000000000001,2.4352941176470586e-06
top,90,2,14,0.03817605954337998,0.03662011191422956,0.0634879499585382,0.23529411764705882,0.003466000000000001,2.4588235294117645e-06
top,90,2,15,0.038270451996151006,0.03650806709630238,0.06432828609299197,0.23529411764705882,0.003466000000000001,2.3529411764705885e-06
top,90,2,16,0.03982757753655586,0.03724336121394945,0.06974378562613857,0.23529411764705882,0.003466000000000001,2.5294117647058827e-06
top,90,2,17,0.040837074244177,0.03789215014128509,0.07179369649957885,0.24705882352941178,0.003466000000000001,2.4352941176470586e-06
top,90,2,18,0.04023718074428013,0.03720010861879374,0.07179369649957885,0.24705882352941178,0.003466000000000001,2.364705882352941e-06
top,90,2,19,0.04080313967154986,0.037200108618793734,0.07767604944075532,0.25882352941176473,0.003466000000000001,2.411764705882353e-06
top,90,2,20,0.03877090042658307,0.03546636248876278,0.07553701200760024,0.25882352941176473,0.003466000000000001,2.4823529411764704e-06
last,10,2,2,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077,0.00128,5.311909262759925e-07
last,10,2,3,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077,0.00128,5.311909262759925e-07
last,10,2,4,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077,0.00128,5.311909262759925e-07
last,10,2,5,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077,0.00128,5.311909262759925e-07
last,10,2,6,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077,0.00128,5.311909262759925e-07
last,10,2,7,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077,0.00128,5.311909262759925e-07
last,10,2,8,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077,0.00128,5.311909262759925e-07
last,10,2,9,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077,0.00128,5.311909262759925e-07
last,10,2,10,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077,0.00128,5.311909262759925e-07
last,10,2,11,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077,0.00128,5.311909262759925e-07
last,10,2,12,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077,0.00128,5.311909262759925e-07
last,10,2,13,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077,0.00128,5.311909262759925e-07
last,10,2,14,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077,0.00128,5.311909262759925e-07
last,10,2,15,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077,0.00128,5.311909262759925e-07
last,10,2,16,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077,0.00128,5.311909262759925e-07
last,10,2,17,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077,0.00128,5.311909262759925e-07
last,10,2,18,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077,0.00128,5.311909262759925e-07
last,10,2,19,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077,0.00128,5.311909262759925e-07
last,10,2,20,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077,0.00128,5.311909262759925e-07
last,20,2,2,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994,0.0014960000000000002,5.716783216783217e-07
last,20,2,3,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994,0.0014960000000000002,5.716783216783217e-07
last,20,2,4,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994,0.0014960000000000002,5.716783216783217e-07
last,20,2,5,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994,0.0014960000000000002,5.716783216783217e-07
last,20,2,6,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994,0.0014960000000000002,5.716783216783217e-07
last,20,2,7,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994,0.0014960000000000002,5.716783216783217e-07
last,20,2,8,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994,0.0014960000000000002,5.716783216783217e-07
last,20,2,9,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994,0.0014960000000000002,5.716783216783217e-07
last,20,2,10,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994,0.0014960000000000002,5.716783216783217e-07
last,20,2,11,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994,0.0014960000000000002,5.716783216783217e-07
last,20,2,12,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994,0.0014960000000000002,5.716783216783217e-07
last,20,2,13,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994,0.0014960000000000002,5.716783216783217e-07
last,20,2,14,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994,0.0014960000000000002,5.716783216783217e-07
last,20,2,15,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994,0.0014960000000000002,5.716783216783217e-07
last,20,2,16,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994,0.0014960000000000002,5.716783216783217e-07
last,20,2,17,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994,0.0014960000000000002,5.716783216783217e-07
last,20,2,18,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994,0.0014960000000000002,5.716783216783217e-07
last,20,2,19,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994,0.0014960000000000002,5.716783216783217e-07
last,20,2,20,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994,0.0014960000000000002,5.716783216783217e-07
last,30,2,2,0.01912624366822511,0.0452930728241563,0.015614685787865184,0.06216696269982238,0.0015049999999999996,5.595026642984014e-07
last,30,2,3,0.01912624366822511,0.0452930728241563,0.015614685787865184,0.06216696269982238,0.0015049999999999996,5.595026642984014e-07
last,30,2,4,0.01912624366822511,0.0452930728241563,0.015614685787865184,0.06216696269982238,0.0015049999999999996,5.595026642984014e-07
last,30,2,5,0.01912624366822511,0.0452930728241563,0.015614685787865184,0.06216696269982238,0.0015049999999999996,5.595026642984014e-07
last,30,2,6,0.01912624366822511,0.0452930728241563,0.015614685787865184,0.06216696269982238,0.0015049999999999996,5.595026642984014e-07
last,30,2,7,0.01912624366822511,0.0452930728241563,0.015614685787865184,0.06216696269982238,0.0015049999999999996,5.595026642984014e-07
last,30,2,8,0.01912624366822511,0.0452930728241563,0.015614685787865184,0.06216696269982238,0.0015049999999999996,5.595026642984014e-07
last,30,2,9,0.01912624366822511,0.0452930728241563,0.015614685787865184,0.06216696269982238,0.0015049999999999996,5.595026642984014e-07
