model_name,split_type,max_days,pred_length,avg_f1_score,avg_precision,avg_recall,avg_hit_score
top,90,2,14,0.03817605954337998,0.03662011191422956,0.0634879499585382,0.23529411764705882
top,90,2,15,0.038270451996151006,0.03650806709630238,0.06432828609299197,0.23529411764705882
top,90,2,16,0.03982757753655586,0.03724336121394945,0.06974378562613857,0.23529411764705882
top,90,2,17,0.040837074244177,0.03789215014128509,0.07179369649957885,0.24705882352941178
top,90,2,18,0.04023718074428013,0.03720010861879374,0.07179369649957885,0.24705882352941178
top,90,2,19,0.04080313967154986,0.037200108618793734,0.07767604944075532,0.25882352941176473
top,90,2,20,0.03877090042658307,0.03546636248876278,0.07553701200760024,0.25882352941176473
last,10,2,2,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077
last,10,2,3,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077
last,10,2,4,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077
last,10,2,5,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077
last,10,2,6,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077
last,10,2,7,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077
last,10,2,8,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077
last,10,2,9,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077
last,10,2,10,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077
last,10,2,11,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077
last,10,2,12,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077
last,10,2,13,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077
last,10,2,14,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077
last,10,2,15,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077
last,10,2,16,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077
last,10,2,17,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077
last,10,2,18,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077
last,10,2,19,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077
last,10,2,20,0.02354960009246676,0.04914933837429111,0.01967007061301161,0.06805293005671077
last,20,2,2,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994
last,20,2,3,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994
last,20,2,4,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994
last,20,2,5,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994
last,20,2,6,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994
last,20,2,7,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994
last,20,2,8,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994
last,20,2,9,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994
last,20,2,10,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994
last,20,2,11,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994
last,20,2,12,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994
last,20,2,13,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994
last,20,2,14,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994
last,20,2,15,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994
last,20,2,16,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994
last,20,2,17,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994
last,20,2,18,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994
last,20,2,19,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994
last,20,2,20,0.022564855374532906,0.051573426573426576,0.018350623811840223,0.06993006993006994
last,30,2,2,0.01912624366822511,0.0452930728241563,0.015614685787865184,0.06216696269982238
last,30,2,3,0.01912624366822511,0.0452930728241563,0.015614685787865184,0.06216696269982238
last,30,2,4,0.01912624366822511,0.0452930728241563,0.015614685787865184,0.06216696269982238
last,30,2,5,0.01912624366822511,0.0452930728241563,0.015614685787865184,0.06216696269982238
last,30,2,6,0.01912624366822511,0.0452930728241563,0.015614685787865184,0.06216696269982238
last,30,2,7,0.01912624366822511,0.0452930728241563,0.015614685787865184,0.06216696269982238
last,30,2,8,0.01912624366822511,0.0452930728241563,0.015614685787865184,0.06216696269982238
last,30,2,9,0.01912624366822511,0.0452930728241563,0.015614685787865184,0.06216696269982238
last,30,2,10,0.01912624366822511,0.0452930728241563,0.015614685787865184,0.06216696269982238
last,30,2,11,0.01912624366822511,0.0452930728241563,0.015614685787865184,0.06216696269982238
last,30,2,12,0.01912624366822511,0.0452930728241563,0.015614685787865184,0.06216696269982238
last,30,2,13,0.01912624366822511,0.0452930728241563,0.015614685787865184,0.06216696269982238
last,30,2,14,0.01912624366822511,0.0452930728241563,0.015614685787865184,0.06216696269982238
last,30,2,15,0.01912624366822511,0.0452930728241563,0.015614685787865184,0.06216696269982238
last,30,2,16,0.01912624366822511,0.0452930728241563,0.015614685787865184,0.06216696269982238
last,30,2,17,0.01912624366822511,0.0452930728241563,0.015614685787865184,0.06216696269982238
last,30,2,18,0.01912624366822511,0.0452930728241563,0.015614685787865184,0.06216696269982238
last,30,2,19,0.01912624366822511,0.0452930728241563,0.015614685787865184,0.06216696269982238
last,30,2,20,0.01912624366822511,0.0452930728241563,0.015614685787865184,0.06216696269982238
last,40,2,2,0.020235148267267734,0.048295454545454544,0.016400231187163,0.06628787878787878
last,40,2,3,0.020235148267267734,0.048295454545454544,0.016400231187163,0.06628787878787878
last,40,2,4,0.020235148267267734,0.048295454545454544,0.016400231187163,0.06628787878787878
last,40,2,5,0.020235148267267734,0.048295454545454544,0.016400231187163,0.06628787878787878
last,40,2,6,0.020235148267267734,0.048295454545454544,0.016400231187163,0.06628787878787878
last,40,2,7,0.020235148267267734,0.048295454545454544,0.016400231187163,0.06628787878787878
last,40,2,8,0.020235148267267734,0.048295454545454544,0.016400231187163,0.06628787878787878
last,40,2,9,0.020235148267267734,0.048295454545454544,0.016400231187163,0.06628787878787878
last,40,2,10,0.020235148267267734,0.048295454545454544,0.016400231187163,0.06628787878787878
last,40,2,11,0.020235148267267734,0.048295454545454544,0.016400231187163,0.06628787878787878
last,40,2,12,0.020235148267267734,0.048295454545454544,0.016400231187163,0.06628787878787878
last,40,2,13,0.020235148267267734,0.048295454545454544,0.016400231187163,0.06628787878787878
last,40,2,14,0.020235148267267734,0.048295454545454544,0.016400231187163,0.06628787878787878
last,40,2,15,0.020235148267267734,0.048295454545454544,0.016400231187163,0.06628787878787878
last,40,2,16,0.020235148267267734,0.048295454545454544,0.016400231187163,0.06628787878787878
last,40,2,17,0.020235148267267734,0.048295454545454544,0.016400231187163,0.06628787878787878
last,40,2,18,0.020235148267267734,0.048295454545454544,0.016400231187163,0.06628787878787878
last,40,2,19,0.020235148267267734,0.048295454545454544,0.016400231187163,0.06628787878787878
last,40,2,20,0.020235148267267734,0.048295454545454544,0.016400231187163,0.06628787878787878
last,50,2,2,0.022593309589615515,0.05460385438972163,0.01856226658815146,0.0728051391862955
last,50,2,3,0.022593309589615515,0.05460385438972163,0.01856226658815146,0.0728051391862955
last,50,2,4,0.022593309589615515,0.05460385438972163,0.01856226658815146,0.0728051391862955
last,50,2,5,0.022593309589615515,0.05460385438972163,0.01856226658815146,0.0728051391862955
last,50,2,6,0.022593309589615515,0.05460385438972163,0.01856226658815146,0.0728051391862955
last,50,2,7,0.022593309589615515,0.05460385438972163,0.01856226658815146,0.0728051391862955
last,50,2,8,0.022593309589615515,0.05460385438972163,0.01856226658815146,0.0728051391862955
last,50,2,9,0.022593309589615515,0.05460385438972163,0.01856226658815146,0.0728051391862955
last,50,2,10,0.022593309589615515,0.05460385438972163,0.01856226658815146,0.0728051391862955
last,50,2,11,0.022593309589615515,0.05460385438972163,0.01856226658815146,0.0728051391862955
last,50,2,12,0.022593309589615515,0.05460385438972163,0.01856226658815146,0.0728051391862955
last,50,2,13,0.022593309589615515,0.05460385438972163,0.01856226658815146,0.0728051391862955
last,50,2,14,0.022593309589615515,0.05460385438972163,0.01856226658815146,0.0728051391862955
last,50,2,15,0.022593309589615515,0.05460385438972163,0.01856226658815146,0.0728051391862955
last,50,2,16,0.022593309589615515,0.05460385438972163,0.01856226658815146,0.0728051391862955
last,50,2,17,0.022593309589615515,0.05460385438972163,0.01856226658815146,0.0728051391862955
last,50,2,18,0.022593309589615515,0.05460385438972163,0.01856226658815146,0.0728051391862955
last,50,2,19,0.022593309589615515,0.05460385438972163,0.01856226658815146,0.0728051391862955
last,50,2,20,0.022593309589615515,0.05460385438972163,0.01856226658815146,0.0728051391862955
last,60,2,2,0.024804212309956927,0.05555555555555555,0.02043948578819345,0.0707070707070707
last,60,2,3,0.024804212309956927,0.05555555555555555,0.02043948578819345,0.0707070707070707
last,60,2,4,0.024804212309956927,0.05555555555555555,0.02043948578819345,0.0707070707070707
last,60,2,5,0.024804212309956927,0.05555555555555555,0.02043948578819345,0.0707070707070707
last,60,2,6,0.024804212309956927,0.05555555555555555,0.02043948578819345,0.0707070707070707
last,60,2,7,0.024804212309956927,0.05555555555555555,0.02043948578819345,0.0707070707070707
last,60,2,8,0.024804212309956927,0.05555555555555555,0.02043948578819345,0.0707070707070707
last,60,2,9,0.024804212309956927,0.05555555555555555,0.02043948578819345,0.0707070707070707
last,60,2,10,0.024804212309956927,0.05555555555555555,0.02043948578819345,0.0707070707070707
last,60,2,11,0.024804212309956927,0.05555555555555555,0.02043948578819345,0.0707070707070707
last,60,2,12,0.024804212309956927,0.05555555555555555,0.02043948578819345,0.0707070707070707
last,60,2,13,0.024804212309956927,0.05555555555555555,0.02043948578819345,0.0707070707070707
last,60,2,14,0.024804212309956927,0.05555555555555555,0.02043948578819345,0.0707070707070707
last,60,2,15,0.024804212309956927,0.05555555555555555,0.02043948578819345,0.0707070707070707
last,60,2,16,0.024804212309956927,0.05555555555555555,0.02043948578819345,0.0707070707070707
last,60,2,17,0.024804212309956927,0.05555555555555555,0.02043948578819345,0.0707070707070707
last,60,2,18,0.024804212309956927,0.05555555555555555,0.02043948578819345,0.0707070707070707
last,60,2,19,0.024804212309956927,0.05555555555555555,0.02043948578819345,0.0707070707070707
last,60,2,20,0.024804212309956927,0.05555555555555555,0.02043948578819345,0.0707070707070707
last,70,2,2,0.018016550127220636,0.03424657534246575,0.015186453576864531,0.04794520547945205
last,70,2,3,0.018016550127220636,0.03424657534246575,0.015186453576864531,0.04794520547945205
last,70,2,4,0.018016550127220636,0.03424657534246575,0.015186453576864531,0.04794520547945205
last,70,2,5,0.018016550127220636,0.03424657534246575,0.015186453576864531,0.04794520547945205
last,70,2,6,0.018016550127220636,0.03424657534246575,0.015186453576864531,0.04794520547945205
last,70,2,7,0.018016550127220636,0.03424657534246575,0.015186453576864531,0.04794520547945205
last,70,2,8,0.018016550127220636,0.03424657534246575,0.015186453576864531,0.04794520547945205
last,70,2,9,0.018016550127220636,0.03424657534246575,0.015186453576864531,0.04794520547945205
last,70,2,10,0.018016550127220636,0.03424657534246575,0.015186453576864531,0.04794520547945205
last,70,2,11,0.018016550127220636,0.03424657534246575,0.015186453576864531,0.04794520547945205
last,70,2,12,0.018016550127220636,0.03424657534246575,0.015186453576864531,0.04794520547945205
last,70,2,13,0.018016550127220636,0.03424657534246575,0.015186453576864531,0.04794520547945205
last,70,2,14,0.018016550127220636,0.03424657534246575,0.015186453576864531,0.04794520547945205
last,70,2,15,0.018016550127220636,0.03424657534246575,0.015186453576864531,0.04794520547945205
last,70,2,16,0.018016550127220636,0.03424657534246575,0.015186453576864531,0.04794520547945205
last,70,2,17,0.018016550127220636,0.03424657534246575,0.015186453576864531,0.04794520547945205
last,70,2,18,0.018016550127220636,0.03424657534246575,0.015186453576864531,0.04794520547945205
last,70,2,19,0.018016550127220636,0.03424657534246575,0.015186453576864531,0.04794520547945205
last,70,2,20,0.018016550127220636,0.03424657534246575,0.015186453576864531,0.04794520547945205
last,80,2,2,0.015661763280810898,0.037037037037037035,0.010324140879696435,0.042328042328042326
last,80,2,3,0.015661763280810898,0.037037037037037035,0.010324140879696435,0.042328042328042326
last,80,2,4,0.015661763280810898,0.037037037037037035,0.010324140879696435,0.042328042328042326
last,80,2,5,0.015661763280810898,0.037037037037037035,0.010324140879696435,0.042328042328042326
last,80,2,6,0.015661763280810898,0.037037037037037035,0.010324140879696435,0.042328042328042326
last,80,2,7,0.015661763280810898,0.037037037037037035,0.010324140879696435,0.042328042328042326
last,80,2,8,0.015661763280810898,0.037037037037037035,0.010324140879696435,0.042328042328042326
last,80,2,9,0.015661763280810898,0.037037037037037035,0.010324140879696435,0.042328042328042326
last,80,2,10,0.015661763280810898,0.037037037037037035,0.010324140879696435,0.042328042328042326
last,80,2,11,0.015661763280810898,0.037037037037037035,0.010324140879696435,0.042328042328042326
last,80,2,12,0.015661763280810898,0.037037037037037035,0.010324140879696435,0.042328042328042326
