model_name,split_type,max_days,pred_length,avg_f1_score,avg_precision,avg_recall,avg_hit_score
top,20,2,2,0.0932662099044323,0.4043058072309949,0.053239126536748664,0.6374147898869618
top,20,2,3,0.12821632035035402,0.3933471395288636,0.07767436050092545,0.7602036413840711
top,20,2,4,0.1584100073411354,0.38540857709897314,0.10148647317088812,0.8410561739580636
top,20,2,5,0.18313657757711369,0.37645180774872733,0.12361105893553444,0.8893778583139184
top,20,2,6,0.2052776842021314,0.369689648229643,0.145617401947392,0.9237207696954008
top,20,2,7,0.22345633062506667,0.3617798487071073,0.16617335325709218,0.9449477953231513
top,20,2,8,0.23852962467507274,0.35394914717979686,0.18541731655559598,0.9584951246872034
top,20,2,9,0.25173013711383035,0.34690343333237456,0.20416949071061063,0.9672965743377341
top,20,2,10,0.26277117587946286,0.33979420139787725,0.2219489357780417,0.9750625593234964
top,20,2,11,0.2727164271940089,0.3334755136140069,0.239565516688863,0.9806713262576581
top,20,2,12,0.2809374195429135,0.32713263883986116,0.25621964150441806,0.9849857623608594
top,20,2,13,0.28777118504022264,0.3209546982197771,0.2719945999382433,0.9883510225213564
top,20,2,14,0.29424106571195885,0.3156735439611442,0.2879027845547015,0.9914574165156614
top,20,2,15,0.2986305751427483,0.30951622729386125,0.3019899703831957,0.9925791699024937
top,20,2,16,0.3035361553734322,0.30477106665302367,0.3170137931527407,0.9940460781775822
top,20,2,17,0.30775039021369777,0.30016921296824145,0.33161451703157346,0.9944775217879023
top,20,2,18,0.31135404171323766,0.29571744808188594,0.3458164820637114,0.9951678315644146
top,20,2,19,0.3142680420067568,0.2913752582961494,0.35934696635477975,0.9963758736733109
top,20,2,20,0.3165474125691611,0.2869795291337404,0.3723510443431165,0.9968936060056951
top,30,0,2,0.09043714925583399,0.3867424242424242,0.05181568335113951,0.6265151515151515
top,30,0,3,0.1273858478816719,0.3853535353535354,0.07758255339490219,0.7659090909090909
top,30,0,4,0.15485075142440452,0.37386363636363634,0.09971164278496009,0.8393939393939394
top,30,0,5,0.18034865032157857,0.36833333333333335,0.12245206992032928,0.8924242424242425
top,30,0,6,0.20453607409776292,0.36578282828282827,0.14610566091635468,0.9227272727272727
top,30,0,7,0.2224344397965127,0.35811688311688306,0.16657332569800387,0.9477272727272728
top,30,0,8,0.24078658497314662,0.3546401515151515,0.18884141345283836,0.9628787878787879
top,30,0,9,0.2557039559452625,0.35008417508417505,0.20920379717292276,0.9742424242424242
top,30,0,10,0.2653356827159246,0.34136363636363637,0.2261203588386661,0.9765151515151516
top,30,0,11,0.2755675979228471,0.33505509641873277,0.2444117872550776,0.9825757575757575
top,30,0,12,0.2863582120486433,0.33162878787878786,0.2637243541134223,0.9871212121212121
top,30,0,13,0.2930918085122658,0.32558275058275055,0.27954371821028673,0.990909090909091
top,30,0,14,0.29907023256492826,0.31980519480519476,0.2951736497046653,0.990909090909091
top,30,0,15,0.30505134881814366,0.31499999999999995,0.3113358792449715,0.9924242424242424
top,30,0,16,0.31084697179382265,0.311032196969697,0.3277673411639957,0.9939393939393939
top,30,0,17,0.31519204025052755,0.3065508021390374,0.34286140286166433,0.996969696969697
top,30,0,18,0.31880085448920964,0.30210437710437715,0.35728466908240214,0.996969696969697
top,30,0,19,0.32268921028937686,0.2983253588516746,0.37268798681194154,0.9977272727272727
top,30,0,20,0.3257654797505504,0.2945833333333333,0.3870344317470656,0.9984848484848485
top,30,1,2,0.09478418820596873,0.4033641160949868,0.054267231910892375,0.6376429199648197
top,30,1,3,0.12980895187693592,0.39281002638522433,0.07890857117018944,0.7658311345646438
top,30,1,4,0.16030338103583533,0.3850868513632366,0.10313957026350015,0.8397097625329816
top,30,1,5,0.18470135125390114,0.3746262093227793,0.12534809227571286,0.8876429199648197
top,30,1,6,0.20702907542921212,0.36833040164174724,0.14773966285428958,0.9215039577836411
top,30,1,7,0.22496891098883867,0.36017401683628586,0.16837152815651554,0.9431618293755497
top,30,1,8,0.24032129728263807,0.3526962401055409,0.18814833871798953,0.9583333333333334
top,30,1,9,0.2527332912199332,0.34460965748069966,0.20655089324455342,0.9699868073878628
top,30,1,10,0.263416404159532,0.33730852389328647,0.22422296393073157,0.9772427440633246
top,30,1,11,0.27275970175541486,0.3305752945017456,0.24146239136114225,0.9825197889182058
top,30,1,12,0.2805203446004834,0.3239198548812665,0.2578645092605886,0.98636763412489
top,30,1,13,0.28699780158313964,0.3173869748325553,0.2736098104827917,0.9893359718557607
top,30,1,14,0.29261770966262424,0.3113476096243246,0.288853242039278,0.9909850483729111
top,30,1,15,0.2977815056567826,0.3061208223394899,0.30391498787292026,0.9925241864555848
top,30,1,16,0.3028173166617904,0.30152218924069185,0.31939584672089366,0.9937335092348285
top,30,1,17,0.30704951515198203,0.2971994261644851,0.3340792494057938,0.9956024626209323
top,30,1,18,0.3107051225759536,0.29296140729818754,0.348502902068027,0.9957124010554089
top,30,1,19,0.31376841779788556,0.28885703907772425,0.36238319195234103,0.9963720316622692
top,30,1,20,0.3162501329806162,0.2847343477848483,0.3758264977851594,0.9972515391380826
top,30,2,2,0.09331917593154254,0.40371260683760685,0.05327787992051702,0.6378205128205128
top,30,2,3,0.1284232352880651,0.39350367996201324,0.0778080302253016,0.760505698005698
top,30,2,4,0.1580562823135064,0.38470441595441596,0.10123521907758182,0.8397435897435898
top,30,2,5,0.18300029940070267,0.37584579772079774,0.12352731916640301,0.8889779202279202
top,30,2,6,0.204469532453553,0.36826329534662866,0.1450300323779511,0.9212072649572649
top,30,2,7,0.22345327185124572,0.3617300908967575,0.16615942047978974,0.9449786324786325
top,30,2,8,0.23872583149286006,0.35403682929724595,0.18558871794927947,0.9589565527065527
top,30,2,9,0.25143301997525835,0.34645432692307687,0.20389053197765705,0.9681267806267806
top,30,2,10,0.26269420034073243,0.339679042022792,0.22182893245518512,0.9761396011396012
top,30,2,11,0.2724241724490436,0.3331481886169385,0.23922628468144824,0.9814814814814815
top,30,2,12,0.28095485968059847,0.32709742996201324,0.2561635966723678,0.9846866096866097
top,30,2,13,0.28753212592709815,0.32062439504346557,0.27169067137777453,0.9880698005698005
top,30,2,14,0.29360777358584217,0.31483442290733954,0.28724737988468585,0.9904736467236467
top,30,2,15,0.29849537300001244,0.30921272978564646,0.30179887697083907,0.9917200854700855
top,30,2,16,0.30327634408965615,0.3043835215710216,0.31664393083161974,0.9935897435897436
top,30,2,17,0.3074948243841821,0.2997568378312863,0.33128803204822416,0.9942129629629629
top,30,2,18,0.31076760063376085,0.295056797796279,0.3450359741947096,0.9952813390313391
top,30,2,19,0.3138342075113349,0.2908171358446287,0.3587664232697974,0.9964387464387464
top,30,2,20,0.3163066597262248,0.2866284456362017,0.3719629789311427,0.9967948717948718
top,40,0,2,0.09160412355154947,0.3920985556499575,0.05247216521781205,0.627017841971113
top,40,0,3,0.1284044500861476,0.3888416879071085,0.07816205524670547,0.7680543755310111
top,40,0,4,0.15451619442789258,0.3731945624468989,0.09944775621509352,0.8377230246389125
top,40,0,5,0.18139278314595772,0.37009345794392523,0.1231494333856193,0.8980458793542906
top,40,0,6,0.20656788877752705,0.3691588785046729,0.1475580401222668,0.9303313508920985
top,40,0,7,0.22359120949829145,0.359631023182425,0.16744198639141575,0.9558198810535259
top,40,0,8,0.24201108065379157,0.35609600679694137,0.18974924864880052,0.9694137638062872
top,40,0,9,0.25547693442149255,0.3492872651751156,0.2090370930884735,0.9770603228547153
top,40,0,10,0.2667792288112477,0.34239592183517414,0.22753636334597951,0.9787595581988106
top,40,0,11,0.2762840104700765,0.3354445045184212,0.24512392784686401,0.983857264231096
top,40,0,12,0.2863729379357391,0.33120928915321435,0.26380614776979305,0.9864061172472387
top,40,0,13,0.2936809002345122,0.3258610548330174,0.28016789793051056,0.9906542056074766
top,40,0,14,0.3003903322329638,0.3204879232916616,0.29679750138180855,0.9906542056074766
top,40,0,15,0.3069259192830473,0.31634097989238175,0.3134931379141022,0.9923534409515717
top,40,0,16,0.31202638109497555,0.3117034834324554,0.32924949439320633,0.994052676295667
top,40,0,17,0.3160660632014382,0.3068119346294167,0.34420814581652986,0.9966015293118097
top,40,0,18,0.31833290240138534,0.3010950627773058,0.3572163258542684,0.9966015293118097
top,40,0,19,0.32250407949624166,0.29750033537539683,0.3730451357328278,0.9974511469838573
top,40,0,20,0.3254459407049709,0.2937553101104503,0.3871497590184765,0.9983007646559049
top,40,1,2,0.09532838616066082,0.40537275655775423,0.054587747033462045,0.6367924528301887
top,40,1,3,0.1295651110601093,0.3913943856419696,0.07880269709110337,0.7589737689829729
top,40,1,4,0.15938223444277583,0.38259318913943857,0.10258978991738431,0.8343304187758859
top,40,1,5,0.1843880548044593,0.37358490566037744,0.12521070278604618,0.8844914864242982
top,40,1,6,0.20622603145849627,0.36608375517717434,0.14732360007737616,0.9191210308329498
top,40,1,7,0.22392130815754682,0.3578167115902965,0.16777068160724615,0.9400598251265532
top,40,1,8,0.2392967070356478,0.35049881664584837,0.18756524732105453,0.9576622181316152
top,40,1,9,0.25171219438106657,0.34269790137254474,0.20594421835952587,0.9674413253566498
top,40,1,10,0.2620080273508106,0.3349423662700239,0.22331115506622626,0.97583985273815
top,40,1,11,0.2714216869924921,0.3282831603126126,0.24067929124942772,0.9814772204325817
top,40,1,12,0.27929979011774086,0.32192848377270833,0.2571646542220793,0.9846985734008283
top,40,1,13,0.28598586166073,0.31562590079041986,0.2731334958851735,0.9889553612517257
top,40,1,14,0.2920822307993127,0.3101990335941095,0.28886807576683154,0.9917165209387943
top,40,1,15,0.2977183002719332,0.3054420594745031,0.3045105303716007,0.9937873907040957
top,40,1,16,0.302920536772828,0.30106399151929525,0.3201785505134624,0.9952830188679245
top,40,1,17,0.3072896852394253,0.29679493748719,0.3351681289040967,0.9971237919926369
top,40,1,18,0.31093509498151717,0.2925847705242551,0.3496212666072065,0.9973538886332259
top,40,1,19,0.31388533741276464,0.2883575857499247,0.36348926064153647,0.9981592268752876
top,40,1,20,0.3160258249321923,0.28397787785155476,0.37654274391281006,0.9986194201564658
top,40,2,2,0.09297691043989754,0.4004345012480355,0.05311357287385812,0.6328002218729777
top,40,2,3,0.1278920984225847,0.3907429663184494,0.07753347209515313,0.7580660072108718
top,40,2,4,0.15760112565808512,0.3823379865027272,0.10103670526130608,0.8407136914116669
top,40,2,5,0.18218632539842625,0.3733937320883794,0.12307765189867165,0.8894332994360729
top,40,2,6,0.20337123266785637,0.36525838957197,0.14442716202352404,0.9238236109827124
top,40,2,7,0.2215097986242588,0.35760069027148617,0.1649407358065024,0.946935379495239
top,40,2,8,0.23692847640642337,0.3504971231351004,0.18446580936898618,0.9619118054913562
top,40,2,9,0.24999645344541294,0.34352635695429445,0.20309963139637136,0.972173430710918
top,40,2,10,0.26189884870001584,0.3376292608196093,0.22165277239464193,0.979938984931127
top,40,2,11,0.2715701347950076,0.33118233804653324,0.2390167409734427,0.9844688915595822
top,40,2,12,0.28045385733918443,0.325563376871503,0.2563513233159058,0.9883516686696866
top,40,2,13,0.28714648682608845,0.31931134718414,0.27201331635221776,0.9909401867430896
top,40,2,14,0.2928530519173711,0.31333174852634954,0.2871738252434437,0.9929740223721919
top,40,2,15,0.2975959058899882,0.30747148447989714,0.30175222400385543,0.9941758343348434
top,40,2,16,0.3025453282454029,0.3029296367710438,0.3167494831524407,0.9953776462974947
top,40,2,17,0.3064452508904527,0.2980911200571566,0.3310262861460952,0.9961172228898956
top,40,2,18,0.309888368319611,0.2936412738032873,0.3449630593318814,0.9970416936303966
top,40,2,19,0.31280794597062145,0.28930950666395117,0.35854448542128387,0.9979661643708977
top,40,2,20,0.3154191458384113,0.2852907350422835,0.3719158119246484,0.9981510585189979
top,50,0,2,0.09381738234546501,0.4006815968841285,0.05374601149604303,0.631937682570594
top,50,0,3,0.13028553199119303,0.3943524829600779,0.07931285054041556,0.7770204479065238
top,50,0,4,0.15659193936814034,0.37828627069133397,0.10080041553741632,0.8432327166504382
top,50,0,5,0.18134261918172173,0.3705939629990263,0.12304790173649499,0.8899707887049659
top,50,0,6,0.20504961561639293,0.3669263226225251,0.14644433034606505,0.9259980525803311
top,50,0,7,0.22260525370482856,0.3584643204896369,0.16665025529065666,0.9513145082765336
top,50,0,8,0.2417633899506322,0.3558909444985394,0.1895725395014164,0.9678675754625121
top,50,0,9,0.254256380908446,0.34772260088715784,0.2080780429105437,0.9766309639727361
top,50,0,10,0.26476315635421915,0.3399221032132424,0.22578180442241677,0.9756572541382668
top,50,0,11,0.27552315632153834,0.3346021067540054,0.24437047304493392,0.9834469328140214
top,50,0,12,0.285901933012595,0.3307367737747484,0.2633444421840753,0.98539435248296
top,50,0,13,0.29224898091058904,0.3241704741217886,0.27887118160014357,0.9883154819863681
top,50,0,14,0.2980998239416758,0.3181249130616219,0.2944535160772958,0.9883154819863681
top,50,0,15,0.3043074820405172,0.31372930866601756,0.31080287658093586,0.9922103213242454
top,50,0,16,0.310008434941622,0.3098222979552093,0.32694764823363065,0.994157740993184
top,50,0,17,0.3139281159457098,0.3048284552379861,0.34171693537640446,0.997078870496592
top,50,0,18,0.316835248132192,0.2996862490533377,0.3554620337078249,0.997078870496592
top,50,0,19,0.32125567143133055,0.29636652488084864,0.37153341239706067,0.9980525803310614
top,50,0,20,0.3235254273100701,0.291966893865628,0.38491715450662367,1.0
top,50,1,2,0.09557591606697316,0.4033152575794922,0.05477606000745741,0.6434557554843481
top,50,1,3,0.12993496593308834,0.39068277052008876,0.07908683242885708,0.7642346561498644
top,50,1,4,0.16049061375311754,0.38387355188562977,0.10338004347354757,0.840276066058664
top,50,1,5,0.1851898916594936,0.3741188070002465,0.12584759200604992,0.8879714074439241
top,50,1,6,0.20607966717916826,0.3651302275901734,0.14729685147026955,0.9193985703721962
top,50,1,7,0.22275863920107156,0.35547026303743084,0.16699130434708342,0.9397337934434311
top,50,1,8,0.2372340866822757,0.346992851860981,0.1860602353921273,0.9577273847670693
top,50,1,9,0.25007017520331565,0.3399474159888259,0.20470733904859242,0.9683263495193493
top,50,1,10,0.260861401853309,0.33288554761317884,0.22251085284630412,0.9748582696573823
top,50,1,11,0.2707926276865893,0.32707404336687046,0.2402967394337657,0.9810204584668474
top,50,1,12,0.2786360282674537,0.3206905759592474,0.2567333446029424,0.9857037219620409
top,50,1,13,0.28535738410142064,0.3146389905386701,0.2726485193303465,0.9890313039191521
top,50,1,14,0.29093602946953867,0.3087124546638966,0.2878655166851005,0.9912496918905596
top,50,1,15,0.2967767051254913,0.30415947744638894,0.303748113110563,0.9942075425191028
top,50,1,16,0.301645221754589,0.2995054843480404,0.31906083865444307,0.9956864678333744
top,50,1,17,0.3057730428332322,0.29508003595818405,0.3337481471098672,0.9969189055952674
top,50,1,18,0.3094362272852663,0.2909272040095308,0.3482126876851751,0.9972886369238353
top,50,1,19,0.3127332709283147,0.2869779977426929,0.3625556102903143,0.9974118807000246
top,50,1,20,0.3150354448583449,0.28273970914468816,0.3758882510908618,0.9982745871333497
top,50,2,2,0.09169151393181817,0.3954368932038835,0.05237544886236253,0.6272815533980582
top,50,2,3,0.1270229890522367,0.38776699029126216,0.07702873074571626,0.7545631067961165
top,50,2,4,0.15671797570718632,0.37983009708737864,0.10051182840356987,0.8416504854368932
top,50,2,5,0.18230627328108448,0.3728349514563107,0.12325007272066645,0.8902912621359224
top,50,2,6,0.20368806591045782,0.36543689320388345,0.14472460526353198,0.9249514563106797
top,50,2,7,0.22193079433924873,0.35791955617198334,0.1653284039083061,0.9490291262135923
top,50,2,8,0.23713869602093882,0.3504733009708738,0.18472398479044144,0.9636893203883495
top,50,2,9,0.2498573323621172,0.34296925566343045,0.20309517649389208,0.9716504854368933
top,50,2,10,0.26070884047602416,0.33580420711974107,0.22072184878333298,0.978252427184466
top,50,2,11,0.27048099977702816,0.3296065019123271,0.23812843838060144,0.9843689320388349
top,50,2,12,0.2785991071631004,0.3232362459546925,0.2547060717740411,0.9884466019417476
top,50,2,13,0.28530981755612383,0.3170724421209858,0.27035763936335067,0.990873786407767
top,50,2,14,0.291116160843059,0.3111442441054091,0.285689759002747,0.9928155339805825
top,50,2,15,0.2962365725793333,0.3058122977346278,0.3005463846311374,0.9943689320388349
top,50,2,16,0.3005784326229015,0.30067354368932037,0.314931061526534,0.9954368932038835
top,50,2,17,0.3042563170066005,0.2956378498001142,0.32893954951966353,0.9957281553398059
top,50,2,18,0.3081706561957694,0.29164172060409926,0.34341088644526485,0.9969902912621359
top,50,2,19,0.31095592235291947,0.28723332907511495,0.35680979555872583,0.9975728155339806
top,50,2,20,0.3132872776265054,0.2829745145631068,0.36987004110560295,0.9980582524271845
top,60,0,2,0.09470646829050654,0.40223792697290933,0.05427185584438134,0.6383981154299175
top,60,0,3,0.12977692492511206,0.39065567334118567,0.07906014641573685,0.7785630153121319
top,60,0,4,0.15485628831710266,0.37249705535924615,0.09975645369242706,0.8386336866902238
top,60,0,5,0.18002859179905353,0.3665488810365136,0.1222599303356993,0.8939929328621908
top,60,0,6,0.20422270951194146,0.36474283470749896,0.14582300410814705,0.9305064782096584
top,60,0,7,0.22374385456456378,0.359750967524819,0.16745959819916278,0.9528857479387515
top,60,0,8,0.2408089431436505,0.354829210836278,0.18858647927606473,0.9681978798586572
top,60,0,9,0.2532503319843114,0.34642062557256903,0.20705965329108197,0.9740871613663133
top,60,0,10,0.2643884650998986,0.33981154299175503,0.22506031228520915,0.9752650176678446
top,60,0,11,0.2746211838189475,0.33386872256130196,0.24316957208797285,0.9811542991755006
top,60,0,12,0.2835643441425302,0.3281311346682371,0.26082696666241545,0.9846878680800942
top,60,0,13,0.2900192982990228,0.32164537464890824,0.27641507883509375,0.9882214369846879
top,60,0,14,0.2962676379426503,0.3159178865892646,0.29241804109152686,0.9905771495877503
top,60,0,15,0.3034694216567793,0.31260306242638397,0.3096243031349993,0.9941107184923439
top,60,0,16,0.3099475341930212,0.30955535924617195,0.3264885877755997,0.9941107184923439
top,60,0,17,0.31398810992407766,0.30464906810780845,0.34135216159536685,0.9964664310954063
top,60,0,18,0.3170960033631731,0.2996335558173014,0.35540714540358553,0.9964664310954063
top,60,0,19,0.3209001118373934,0.2958279089951026,0.37060187575159137,0.9976442873969376
top,60,0,20,0.3233189980471298,0.2915194346289753,0.38413903509183134,1.0
top,60,1,2,0.09387218568672696,0.39638859275053306,0.05377654217648258,0.6315298507462687
top,60,1,3,0.12853259977614012,0.3855277185501066,0.07823906124442548,0.7570628997867804
top,60,1,4,0.15850571435426133,0.37786513859275056,0.10214026275100599,0.8364872068230277
top,60,1,5,0.183411241431321,0.3696162046908316,0.1246634307759957,0.8872601279317697
top,60,1,6,0.20496227333629966,0.36216240227434254,0.146569163868298,0.9197761194029851
top,60,1,7,0.2226774946273342,0.35436338714590304,0.1670150361111927,0.9410980810234542
top,60,1,8,0.2371922503462674,0.3460820895522388,0.18613570175764443,0.9564232409381663
top,60,1,9,0.2500152328530654,0.33900438284766643,0.2047991360539779,0.9692164179104478
top,60,1,10,0.26042672324048954,0.33157427149964463,0.22228805675825683,0.9753464818763327
top,60,1,11,0.27073687087232984,0.32642792530852227,0.24033258114148467,0.9816098081023454
top,60,1,12,0.2783773000752667,0.31987384506041217,0.2566027495730651,0.9858742004264393
top,60,1,13,0.28578786184132465,0.31448612022306044,0.2732682376536201,0.9896055437100213
top,60,1,14,0.2918885271067924,0.3091636841303685,0.2890018661457518,0.9926705756929638
top,60,1,15,0.2976788595258538,0.30455090618336883,0.3048488675799461,0.9949360341151386
